CATEGORY,START_TIME,ROAD,DEPARTMENT,RESPONSIBILITY,YEAR,SOURCE_YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX,SEASON,SEASON_INDEX,MONTH,LAMBDA_DYNAMIC,LAMBDA0,LAMBDA1,LAMBDA_MONTH,SPIKE_FLAG,TRANSITION_FLAG,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,ENTITY_TYPE,REASON
2,2025-01-03 23:58:14.089670484,Северная,CV,"З-СИБ, ВЧДЭ-23 БЕЛОВО",2025,2024,2 days 18:19:56.183064282,3979.9363844047,96.92144530659972,0.0076511094108645,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,41,"4,68ч",7,"3,53ч",25,"3,73ч",department,Тонкий гребень колеса грузового вагона
2,2025-01-04 04:00:48.839344038,Красноярская,CV,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",2025,2024,2 days 22:22:30.932737836,4222.5155456306,242.5791612259004,0.008416220351951,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,38,"2,68ч",8,"0,72ч",31,"0,2ч",department,Неисправность воздухораспределителя грузового вагона
3,2025-01-04 04:53:13.907826798,Южно-Уральская,CV,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",2025,2024,2 days 23:14:56.001220596,4274.9333536766,52.417808045999664,0.0091813312930374,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department,Тонкий гребень колеса грузового вагона
2,2025-01-04 11:36:20.853290400,Северная,CV,"КРАС, ВЧДЭ-8 АБАКАН",2025,2024,3 days 05:58:02.946684198,4678.0491114033,403.1157577267004,0.0099464422341239,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,32,"0,98ч",8,"2,12ч",18,"2,18ч",department,Выщербина на ободе колеса грузового вагона
3,2025-01-04 13:56:36.858668502,Западно-Сибирская,CV,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",2025,2024,3 days 08:18:18.952062300,4818.315867705,140.2667563016994,0.0107115531752104,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department,Тонкий гребень колеса грузового вагона
1,2025-01-04 15:40:05.651763120,Красноярская,CV,"В-СИБ, ВЧДЭ-10 УЛАН-УДЭ",2025,2024,3 days 10:01:47.745156918,4921.7957526153,103.47988491030084,0.0114766641162968,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,38,"27,87ч",26,"1,5ч",8,"1,18ч",department,Технологический нагрев буксового узла
1,2025-01-05 09:34:22.781429634,Забайкальская,CV,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,4 days 03:56:04.874823432,5996.0812470572,1074.2854944418996,0.0122417750573833,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,15,"7,55ч",5,"4,05ч",10,"0,88ч",department,Тонкий гребень колеса грузового вагона
2,2025-01-05 18:08:22.618884054,Дальневосточная,CV,"В-СИБ, ВЧДЭ-13 ТАЙШЕТ",2025,2024,4 days 12:30:04.712277852,6510.0785379642,513.9972909070002,0.0130068859984697,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,22,"15,33ч",8,"0,57ч",18,"2,83ч",department,Разрегулирование рычажной передачи грузового вагона
1,2025-01-06 02:58:23.382784578,Октябрьская,CV,"Д-ВОСТ, ВЧДЭ-1 ХАБАРОВСК",2025,2024,4 days 21:20:05.476178376,7040.0912696396,530.0127316753997,0.0137719969395562,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,43,"3,32ч",2,"3,57ч",24,"1,57ч",department,Ослабление (разрушение) торцевого крепления
2,2025-01-06 08:33:18.505458324,Забайкальская,CV,"З-СИБ, ВЧДЭ-12 ВХОДНАЯ",2025,2024,5 days 02:55:00.598852122,7375.0099808687,334.9187112291001,0.0145371078806426,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,15,"10,33ч",26,"1,2ч",8,"0,92ч",department,Технологический нагрев буксового узла
3,2025-01-06 18:59:28.909989138,Дальневосточная,CV,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ",2025,2024,5 days 13:21:11.003382936,8001.1833897156,626.1734088469002,0.0153022188217291,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department,Неплотность тормозной магистрали грузового вагона
1,2025-01-07 03:07:17.669843502,Свердловская,CV,"ЗАБ, ВЧДЭ-7 БЕЛОГОРСК",2025,2024,5 days 21:28:59.763237300,8488.996053955,487.8126642393991,0.0160673297628156,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,2,"4,97ч",8,"3,78ч",70,"0,55ч",department,Выщербина на ободе колеса грузового вагона
1,2025-01-07 08:20:12.947320068,Южно-Уральская,CV,"З-СИБ, ВЧДЭ-25 НОВОКУЗНЕЦК",2025,2024,6 days 02:41:55.040713866,8801.9173452311,312.92129127610133,0.016832440703902,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,27,"13,47ч",25,"2,85ч",2,"1,58ч",department,"Шелушение, раковины, коррозия на деталях подшипника"
2,2025-01-08 02:52:56.678043000,Забайкальская,CV,"З-СИБ, ВЧДЭ-6 ИНСКАЯ",2025,2024,6 days 21:14:38.771436798,9914.6461906133,1112.7288453822002,0.0175975516449885,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,11,"24,32ч",2,"0,13ч",70,"1,87ч",department,Выщербина на ободе колеса грузового вагона
2,2025-01-08 04:05:49.457709132,Восточно-Сибирская,CV,"З-СИБ, ВЧДЭ-6 ИНСКАЯ",2025,2024,6 days 22:27:31.551102930,9987.5258517155,72.87966110219895,0.0183626625860749,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,0,,6,"1,08ч",30,"1,47ч",department,Неплотность тормозной магистрали грузового вагона
3,2025-01-08 20:29:42.916856220,Восточно-Сибирская,CV,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",2025,2024,7 days 14:51:25.010250018,10971.4168375003,983.8909857847992,0.0191277735271614,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы
2,2025-01-08 23:25:34.424533188,Свердловская,CV,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ",2025,2024,7 days 17:47:16.517926986,11147.2752987831,175.8584612827999,0.0198928844682478,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,32,"13,78ч",13,"0,65ч",26,"4,07ч",department,Несоответствие зазоров скользуна грузового вагона
3,2025-01-09 03:43:07.175396130,Свердловская,CV,"З-СИБ, ВЧДЭ-6 ИНСКАЯ",2025,2024,7 days 22:04:49.268789928,11404.821146498802,257.5458477157026,0.0206579954093343,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department,Выщербина на ободе колеса грузового вагона
3,2025-01-09 04:27:59.425870206,Красноярская,CV,"СВЕРД, ВЧДЭ-4",2025,2024,7 days 22:49:41.519264004,11449.691987733398,44.87084123459681,0.0214231063504208,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department,Тонкий гребень колеса грузового вагона
2,2025-01-09 08:54:09.043917780,Забайкальская,CV,"СВЕРД, ВЧДЭ-4",2025,2024,8 days 03:15:51.137311578,11715.8522885263,266.1603007929025,0.0221882172915072,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,19,"26,27ч",11,"2,08ч",5,"0,35ч",department,Тонкий гребень колеса грузового вагона
1,2025-01-09 14:17:51.481839174,Южно-Уральская,CV,"Д-ВОСТ, ВЧДЭ-1 ХАБАРОВСК",2025,2024,8 days 08:39:33.575232972,12039.5595872162,323.7072986899002,0.0229533282325937,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,35,"8,17ч",4,"1,57ч",9,"0,78ч",department,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы
2,2025-01-11 00:59:39.284017926,Забайкальская,CV,"КРАС, ВЧДЭ-1 БОГОТОЛ",2025,2024,9 days 19:21:21.377411724,14121.3562901954,2081.796702979198,0.0237184391736801,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,10,"8,07ч",20,"0,63ч",11,"0,68ч",department,Тонкий гребень колеса грузового вагона
1,2025-01-11 22:06:18.562726494,Восточно-Сибирская,CV,"КРАС, ВЧДЭ-1 БОГОТОЛ",2025,2024,10 days 16:28:00.656120292,15388.0109353382,1266.654645142802,0.0244835501147666,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,10,"2,43ч",10,"3,85ч",70,"0,58ч",department,Неплотность тормозной магистрали грузового вагона
2,2025-01-12 17:28:59.005302150,Восточно-Сибирская,CV,"КРАС, ВЧДЭ-8 АБАКАН",2025,2024,11 days 11:50:41.098695948,16550.6849782658,1162.6740429275978,0.0252486610558531,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,28,"8,15ч",13,"1,62ч",29,"0,65ч",department,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы
1,2025-01-12 19:55:44.638349694,Забайкальская,CV,"В-СИБ, ВЧДЭ-10 УЛАН-УДЭ",2025,2024,11 days 14:17:26.731743492,16697.4455290582,146.76055079240177,0.0260137719969395,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,28,"8,83ч",25,"3,08ч",50,"1,17ч",department,Неисправность воздухораспределителя грузового вагона
3,2025-01-13 23:00:07.384366020,Южно-Уральская,CV,"Д-ВОСТ, ВЧДЭ-1 ХАБАРОВСК",2025,2024,12 days 17:21:49.477759818,18321.824629330305,1624.379100272101,0.026778882938026,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department,Тонкий гребень колеса грузового вагона
2,2025-01-14 02:28:24.240621906,Восточно-Сибирская,CV,"З-СИБ, ВЧДЭ-6 ИНСКАЯ",2025,2024,12 days 20:50:06.334015704,18530.1055669284,208.2809375980978,0.0275439938791124,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,2,"3,43ч",13,"3,68ч",50,"3,37ч",department,Тонкий гребень колеса грузового вагона
3,2025-01-14 13:22:40.755200790,Дальневосточная,CV,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ",2025,2024,13 days 07:44:22.848594588,19184.3808099098,654.2752429813991,0.0283091048201989,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department,Тонкий гребень колеса грузового вагона
3,2025-01-14 14:46:12.153559356,Южно-Уральская,CV,"Д-ВОСТ, ВЧДЭ-1 ХАБАРОВСК",2025,2024,13 days 09:07:54.246953154,19267.9041158859,83.52330597610126,0.0290742157612853,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department,Тонкий гребень колеса грузового вагона
3,2025-01-14 18:47:43.970635482,Южно-Уральская,CV,"В-СИБ, ВЧДЭ-13 ТАЙШЕТ",2025,2024,13 days 13:09:26.064029280,19509.434400488,241.53028460210044,0.0298393267023718,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department,Тонкий гребень колеса грузового вагона
3,2025-01-15 14:06:30.078757188,Дальневосточная,CV,"В-СИБ, ВЧДЭ-13 ТАЙШЕТ",2025,2024,14 days 08:28:12.172150986,20668.2028691831,1158.7684686950995,0.0306044376434583,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department,Излом рычагов и тормозных тяг грузового вагона
2,2025-01-16 06:53:14.177005722,Дальневосточная,CV,"СВЕРД, ВЧДЭ-4",2025,2024,15 days 01:14:56.270399520,21674.937839992,1006.7349708088988,0.0313695485845447,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,4,"1,8ч",15,"3,78ч",16,"0,92ч",department,Технологический нагрев буксового узла
3,2025-01-16 13:27:41.409510426,Октябрьская,CV,"СВЕРД, ВЧДЭ-4",2025,2024,15 days 07:49:23.502904224,22069.3917150704,394.4538750784013,0.0321346595256312,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department,Тонкий гребень колеса грузового вагона
2,2025-01-16 22:35:26.715507786,Забайкальская,CV,"ЗАБ, ВЧДЭ-7 БЕЛОГОРСК",2025,2024,15 days 16:57:08.808901584,22617.1468150264,547.7550999560008,0.0328997704667176,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,9,"1,28ч",0,,1,"2,35ч",department,Тонкий гребень колеса грузового вагона
3,2025-01-16 23:41:57.313358154,Забайкальская,CV,"Д-ВОСТ, ВЧДЭ-1 ХАБАРОВСК",2025,2024,15 days 18:03:39.406751952,22683.6567791992,66.50996417279748,0.0336648814078041,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department,Тонкий гребень колеса грузового вагона
1,2025-01-17 07:00:10.619687376,Восточно-Сибирская,CV,"СВЕРД, ВЧДЭ-4",2025,2024,16 days 01:21:52.713081174,23121.8785513529,438.22177215370175,0.0344299923488905,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,43,"8,37ч",9,"0,18ч",69,"0,42ч",department,Ослабление (разрушение) торцевого крепления
2,2025-01-17 12:29:58.191434622,Западно-Сибирская,CV,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",2025,2024,16 days 06:51:40.284828420,23451.671413807,329.79286245410185,0.035195103289977,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,39,"4,43ч",25,"0,6ч",7,"0,32ч",department,Тонкий гребень колеса грузового вагона
2,2025-01-17 13:02:52.231722468,Октябрьская,CV,"З-СИБ, ВЧДЭ-25 НОВОКУЗНЕЦК",2025,2024,16 days 07:24:34.325116266,23484.572085271106,32.900671464100014,0.0359602142310635,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,2,"21,85ч",1,"2,42ч",5,"1,57ч",department,Неисправность воздухораспределителя грузового вагона
2,2025-01-17 13:44:01.178097690,Красноярская,CV,"Д-ВОСТ, ВЧДЭ-1 ХАБАРОВСК",2025,2024,16 days 08:05:43.271491488,23525.7211915248,41.14910625369885,0.0367253251721499,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,8,"2,18ч",9,"3,17ч",12,"0,97ч",department,Несоответствие норм высоты автосцепки грузового вагона
3,2025-01-17 14:16:58.514374698,Красноярская,CV,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",2025,2024,16 days 08:38:40.607768496,23558.6767961416,32.955604616799974,0.0374904361132364,Зима,1,1,0.0034830676227554,0.0029184005929448,0.0087552017788344,126.07490561521894,0,1,,,,,,,department,Выщербина на ободе колеса грузового вагона
2,2025-01-17 19:29:58.217189910,Забайкальская,CV,"СВЕРД, ВЧДЭ-4",2025,2024,16 days 13:51:40.310583708,23871.6718430618,312.9950469202013,0.0382555470543228,Зима,1,1,0.0041171529870562,0.0029184005929448,0.0087552017788344,126.07490561521894,0,1,12,"7,62ч",7,"0,87ч",12,"2,33ч",department,Неплотность тормозной магистрали грузового вагона
2,2025-01-17 20:07:02.948519934,Южно-Уральская,CV,"З-СИБ, ВЧДЭ-25 НОВОКУЗНЕЦК",2025,2024,16 days 14:28:45.041913732,23908.7506985622,37.07885550039646,0.0390206579954093,Зима,1,1,0.0041214678119736,0.0029184005929448,0.0087552017788344,126.07490561521894,0,1,36,"11,55ч",14,"2,77ч",8,"0,6ч",department,Неисправность воздухораспределителя грузового вагона
3,2025-01-17 22:33:00.255379848,Красноярская,CV,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",2025,2024,16 days 16:54:42.348773646,24054.7058128941,145.9551143319004,0.0397857689364957,Зима,1,1,0.0043205657391994,0.0029184005929448,0.0087552017788344,126.07490561521894,0,1,,,,,,,department,Тонкий гребень колеса грузового вагона
1,2025-01-18 00:07:00.454033650,Восточно-Сибирская,CV,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ",2025,2024,16 days 18:28:42.547427448,24148.7091237908,94.0033108967,0.0405508798775822,Зима,1,1,0.0046975181539096,0.0029184005929448,0.0087552017788344,126.07490561521894,0,1,8,"6,48ч",11,"1,22ч",6,"0,78ч",department,Технологический нагрев буксового узла
1,2025-01-18 02:49:24.506714058,Дальневосточная,CV,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ",2025,2024,16 days 21:11:06.600107856,24311.1100017976,162.4008780068034,0.0413159908186687,Зима,1,1,0.0049237950365405,0.0029184005929448,0.0087552017788344,126.07490561521894,0,1,24,"8,5ч",15,"8,27ч",15,"0,33ч",department,Неисправность воздухораспределителя грузового вагона
3,2025-01-18 06:34:56.413364556,Западно-Сибирская,CV,"З-СИБ, ВЧДЭ-25 НОВОКУЗНЕЦК",2025,2024,17 days 00:56:38.506758354,24536.641779305897,225.5317775082949,0.0420811017597551,Зима,1,1,0.0054351433078624,0.0029184005929448,0.0087552017788344,126.07490561521894,0,1,,,,,,,department,Тонкий гребень колеса грузового вагона
1,2025-01-18 10:00:51.293111064,Южно-Уральская,CV,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",2025,2024,17 days 04:22:33.386504862,24742.5564417477,205.91466244180265,0.0428462127008416,Зима,1,1,0.0056057309370639,0.0029184005929448,0.0087552017788344,126.07490561521894,0,1,1,"1,17ч",0,,3,"0,13ч",department,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы
3,2025-01-18 12:08:59.625092796,Западно-Сибирская,CV,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",2025,2024,17 days 06:30:41.718486594,24870.6953081099,128.13886636220195,0.043611323641928,Зима,1,1,0.0056554188060836,0.0029184005929448,0.0087552017788344,126.07490561521894,0,1,,,,,,,department,Неплотность тормозной магистрали грузового вагона
1,2025-01-18 13:43:47.236380054,Восточно-Сибирская,CV,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ",2025,2024,17 days 08:05:29.329773852,24965.4888295642,94.79352145429584,0.0443764345830145,Зима,1,1,0.0065853242687819,0.0029184005929448,0.0087552017788344,126.07490561521894,0,1,5,"6,83ч",14,"0,33ч",17,"2,92ч",department,Неисправность магистральной части воздухораспределителя
1,2025-01-18 15:00:09.042874650,Восточно-Сибирская,CV,"Д-ВОСТ, ВЧДЭ-1 ХАБАРОВСК",2025,2024,17 days 09:21:51.136268448,25041.8522711408,76.36344157660278,0.045141545524101,Зима,1,1,0.0066418111823272,0.0029184005929448,0.0087552017788344,126.07490561521894,0,1,34,"9,23ч",2,"0,05ч",10,"4,43ч",department,Тонкий гребень колеса грузового вагона
3,2025-01-18 19:47:51.387687126,Южно-Уральская,CV,"В-СИБ, ВЧДЭ-13 ТАЙШЕТ",2025,2024,17 days 14:09:33.481080924,25329.5580180154,287.70574687459884,0.0459066564651874,Зима,1,1,0.0068815075111664,0.0029184005929448,0.0087552017788344,126.07490561521894,0,1,,,,,,,department,Тонкий гребень колеса грузового вагона
2,2025-01-18 20:46:00.383716374,Восточно-Сибирская,CV,"Д-ВОСТ, ВЧДЭ-1 ХАБАРОВСК",2025,2024,17 days 15:07:42.477110172,25387.7079518362,58.14993382079774,0.0466717674062739,Зима,1,1,0.0069088595567998,0.0029184005929448,0.0087552017788344,126.07490561521894,0,1,12,"8,18ч",0,,15,"0,25ч",department,Тонкий гребень колеса грузового вагона
1,2025-01-18 21:29:02.179754958,Октябрьская,CV,"З-СИБ, ВЧДЭ-23 БЕЛОВО",2025,2024,17 days 15:50:44.273148756,25430.7378858126,43.02993397640239,0.0474368783473603,Зима,1,1,0.0069776649329734,0.0029184005929448,0.0087552017788344,126.07490561521894,0,1,16,"14,33ч",0,,69,"2,9ч",department,Технологический нагрев буксового узла
1,2025-01-19 00:41:17.106189510,Восточно-Сибирская,CV,"СВЕРД, ВЧДЭ-4",2025,2024,17 days 19:02:59.199583308,25622.9866597218,192.248773909203,0.0482019892884468,Зима,1,1,0.0070736864653321,0.0029184005929448,0.0087552017788344,126.07490561521894,0,1,6,"1,83ч",3,"2,28ч",26,"0,27ч",department,Тонкий гребень колеса грузового вагона
3,2025-01-19 01:44:01.442563746,Забайкальская,CV,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",2025,2024,17 days 20:05:43.535957544,25685.7255992924,62.73893957059772,0.0489671002295332,Зима,1,1,0.0071075090344823,0.0029184005929448,0.0087552017788344,126.07490561521894,0,1,,,,,,,department,Разрегулирование рычажной передачи грузового вагона
3,2025-01-19 06:04:48.635011944,Восточно-Сибирская,CV,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",2025,2024,18 days 00:26:30.728405742,25946.5121400957,260.78654080329943,0.0497322111706197,Зима,1,1,0.0071986391626476,0.0029184005929448,0.0087552017788344,126.07490561521894,0,1,,,,,,,department,Тонкий гребень колеса грузового вагона
1,2025-01-19 06:59:48.836186838,Восточно-Сибирская,CV,"КРАС, ВЧДЭ-1 БОГОТОЛ",2025,2024,18 days 01:21:30.929580636,26001.5154930106,55.00335291490046,0.0504973221117062,Зима,1,1,0.0072237660768992,0.0029184005929448,0.0087552017788344,126.07490561521894,0,1,6,"7,27ч",10,"80,4ч",11,"0,25ч",department,Тонкий гребень колеса грузового вагона
1,2025-01-19 09:44:45.661402806,Красноярская,CV,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ",2025,2024,18 days 04:06:27.754796604,26166.4625799434,164.94708693279972,0.0512624330527926,Зима,1,1,0.007338575537708,0.0029184005929448,0.0087552017788344,126.07490561521894,0,1,0,,6,"3,15ч",30,"4,07ч",department,Технологический нагрев буксового узла
3,2025-01-19 09:50:56.004790782,Северная,CV,"СВЕРД, ВЧДЭ-4",2025,2024,18 days 04:12:38.098184580,26172.634969743,6.17238979960166,0.0520275439938791,Зима,1,1,0.0074781550132703,0.0029184005929448,0.0087552017788344,126.07490561521894,0,1,,,,,,,department,Тонкий гребень колеса грузового вагона
