CATEGORY,START_TIME,ROAD,DEPARTMENT,RESPONSIBILITY,YEAR,SOURCE_YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX,SEASON,SEASON_INDEX,MONTH,LAMBDA_DYNAMIC,LAMBDA0,LAMBDA1,LAMBDA_MONTH,SPIKE_FLAG,TRANSITION_FLAG,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,ENTITY_TYPE,REASON
1,2025-01-10 14:23:21.232036368,Северная,CSH,"СЕВ, ШЧ-3",2025,2024,9 days 01:56:46.451647068,13076.7741941178,891.8442971482182,0.0325814536340852,Зима,1,1,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,1,"1,85ч",11,"3,53ч",11,"3,97ч",road,"Жилы, внутренний обрыв"
1,2025-01-11 06:33:59.158165770,Северная,CSH,"СЕВ, ШЧ-12 (Р)",2025,2024,9 days 18:07:24.377776470,14047.4062962745,970.6321021567,0.0350877192982456,Зима,1,1,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,31,"11,25ч",25,"1,05ч",3,"0,67ч",road,"Контактная система, увеличенное сопротивление"
3,2025-01-12 06:13:59.401816602,Северная,CSH,"СЕВ, ШЧ-12 (Р)",2025,2024,10 days 17:47:24.621427302,15467.4103571217,1420.004060847199,0.037593984962406,Зима,1,1,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,,,,,,,road,"Контактная система, увеличенное сопротивление"
3,2025-01-13 12:08:26.371256976,Северная,CSH,"СЕВ, ШЧ-3",2025,2024,11 days 23:41:51.590867676,17261.8598477946,1794.4494906728996,0.0401002506265664,Зима,1,1,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
2,2025-01-14 13:08:38.233632528,Северная,CT,"СЕВ, ШЧ-2",2025,2024,13 days 00:42:03.453243228,18762.0575540538,1500.1977062591975,0.0426065162907268,Зима,1,1,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,22,"18,45ч",4,"8,77ч",26,"0,62ч",road,"Внутренний монтаж, обрыв"
1,2025-01-16 01:39:38.401716930,Северная,CSH,"СЕВ, ШЧ-3",2025,2024,14 days 13:13:03.621327630,20953.0603554605,2191.002801406703,0.0451127819548872,Зима,1,1,0.0008521180857123,0.000793296261495,0.002379888784485,34.27039849658806,0,1,76,"9,27ч",25,"2,45ч",10,"0,38ч",road,Разрегулирование рычажной передачи грузового вагона
2,2025-01-16 05:01:38.038779576,Северная,CSH,"СЕВ, ШЧ-5 (Р)",2025,2024,14 days 16:35:03.258390276,21155.0543065046,201.9939510441,0.0476190476190476,Зима,1,1,0.0012485252848745,0.000793296261495,0.002379888784485,34.27039849658806,0,1,17,"10,58ч",3,"1,47ч",37,"0,88ч",road,Тонкий гребень колеса грузового вагона
3,2025-01-16 14:41:40.756079538,Северная,CSH,"СЕВ, ШЧ-5 (Р)",2025,2024,15 days 02:15:05.975690238,21735.0995948373,580.045288332698,0.050125313283208,Зима,1,1,0.0014540722658617,0.000793296261495,0.002379888784485,34.27039849658806,0,1,,,,,,,road,Разрегулирование рычажной передачи грузового вагона
3,2025-01-16 19:14:21.402098064,Северная,CSH,"СЕВ, ШЧ-3",2025,2024,15 days 06:47:46.621708764,22007.7770284794,272.6774336421004,0.0526315789473684,Зима,1,1,0.0016372315953588,0.000793296261495,0.002379888784485,34.27039849658806,0,1,,,,,,,road,Тонкий гребень колеса грузового вагона
2,2025-01-17 23:19:47.904778830,Северная,CSH,"СЕВ, ШЧ-2",2025,2024,16 days 10:53:13.124389530,23693.218739825497,1685.4417113460986,0.0551378446115288,Зима,1,1,0.0019420014588951,0.000793296261495,0.002379888784485,34.27039849658806,0,1,15,"1,28ч",4,"1,95ч",29,"0,27ч",road,"Жилы, внутренний обрыв"
1,2025-01-18 04:13:06.858751368,Северная,CSH,"СЕВ, ШЧ-2",2025,2024,16 days 15:46:32.078362068,23986.5346393678,293.31589954230003,0.0576441102756892,Зима,1,1,0.0019784736174539,0.000793296261495,0.002379888784485,34.27039849658806,0,1,5,"8,78ч",9,"1,65ч",22,"9,12ч",road,"Внутренний монтаж, обрыв"
1,2025-01-19 06:24:46.418868858,Северная,CSH,"СЕВ, ШЧ-5 (Р)",2025,2024,17 days 17:58:11.638479558,25558.1939746593,1571.6593352915042,0.0601503759398496,Зима,1,1,0.0020435405644303,0.000793296261495,0.002379888784485,34.27039849658806,0,1,31,"10,17ч",6,"0,08ч",29,"3,5ч",road,"Жилы, внутренний обрыв"
3,2025-01-19 16:40:36.594905274,Северная,CSH,"СЕВ, ШЧ-12 (Р)",2025,2024,18 days 04:14:01.814515974,26174.0302419329,615.8362672735966,0.06265664160401,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,,,,,,,road,"Жилы, внутренний обрыв"
2,2025-01-20 01:33:11.730076170,Северная,CSH,"СЕВ, ШЧ-12 (Р)",2025,2024,18 days 13:06:36.949686870,26706.6158281145,532.5855861816017,0.0651629072681704,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,17,"7,23ч",25,"1,87ч",22,"0,45ч",road,Тонкий гребень колеса грузового вагона
3,2025-01-20 06:17:25.015160784,Северная,CV,"СЕВ, ШЧ-3",2025,2024,18 days 17:50:50.234771484,26990.8372461914,284.2214180769006,0.0676691729323308,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,,,,,,,road,Разрегулирование рычажной передачи грузового вагона
1,2025-01-20 10:23:35.515782396,Северная,CSH,"СЕВ, ШЧ-2",2025,2024,18 days 21:57:00.735393096,27237.0122565516,246.1750103601989,0.0701754385964912,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,29,"4,48ч",0,,10,"2,07ч",road,"Внутренний монтаж, обрыв"
2,2025-01-20 15:37:46.106075310,Северная,CSH,"СЕВ, ШЧ-5 (Р)",2025,2024,19 days 03:11:11.325686010,27551.188761433503,314.1765048819034,0.0726817042606516,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,2,"8,88ч",15,"0,08ч",5,"1,43ч",road,Разрегулирование рычажной передачи грузового вагона
3,2025-01-20 18:03:50.056001298,Северная,CSH,"СЕВ, ШЧ-5 (Р)",2025,2024,19 days 05:37:15.275611998,27697.2545935333,146.06583209979726,0.075187969924812,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,,,,,,,road,"Жилы, внутренний обрыв"
1,2025-01-21 10:30:44.582351496,Северная,CSH,"СЕВ, ШЧ-3",2025,2024,19 days 22:04:09.801962196,28684.1633660366,986.9087725032988,0.0776942355889724,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,23,"0,57ч",9,"0,72ч",9,"5,7ч",road,"Жилы, внутренний обрыв"
3,2025-01-21 21:35:15.828421638,Северная,CSH,"СЕВ, ШЧ-2",2025,2024,20 days 09:08:41.048032338,29348.6841338723,664.5207678357001,0.0802005012531328,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,,,,,,,road,Тонкий гребень колеса грузового вагона
1,2025-01-22 08:54:28.362665190,Северная,CSH,"СЕВ, ШЧ-4",2025,2024,20 days 20:27:53.582275890,30027.893037931502,679.2089040592036,0.0827067669172932,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,27,"26,27ч",1,"5,75ч",10,"18,77ч",road,Разрегулирование рычажной передачи грузового вагона
2,2025-01-22 12:52:59.961772626,Северная,CSH,"СЕВ, ШЧ-4",2025,2024,21 days 00:26:25.181383326,30266.4196897221,238.5266517905984,0.0852130325814536,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,32,"5,78ч",11,"29,18ч",37,"2,83ч",road,"Жилы, внутренний обрыв"
3,2025-01-22 13:23:59.098000992,Северная,CSH,"СЕВ, ШЧ-3",2025,2024,21 days 00:57:24.317611692,30297.4052935282,30.9856038061007,0.087719298245614,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,,,,,,,road,"Жилы, внутренний обрыв"
1,2025-01-22 21:26:49.294780164,Северная,CSH,"СЕВ, ШЧ-4",2025,2024,21 days 09:00:14.514390864,30780.2419065144,482.836612986197,0.0902255639097744,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,39,"8,63ч",14,"0,98ч",2,"1,32ч",road,"Контактная система, увеличенное сопротивление"
2,2025-01-23 00:43:55.035711102,Северная,CSH,"СЕВ, ШЧ-3",2025,2024,21 days 12:17:20.255321802,30977.3375886967,197.095682182302,0.0927318295739348,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,39,"14,55ч",16,"3,48ч",37,"1,43ч",road,"Жилы, внутренний обрыв"
2,2025-01-23 15:02:35.167948644,Северная,CSH,"СЕВ, ШЧ-3",2025,2024,22 days 02:36:00.387559344,31836.0064593224,858.668870625701,0.0952380952380952,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,11,"13,58ч",6,"1,25ч",5,"0,77ч",road,"Внутренний монтаж, обрыв"
3,2025-01-24 01:39:27.052896876,Северная,CSH,"СЕВ, ШЧ-4",2025,2024,22 days 13:12:52.272507576,32472.8712084596,636.8647491371994,0.0977443609022556,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,,,,,,,road,Разрегулирование рычажной передачи грузового вагона
2,2025-01-24 02:45:26.170899456,Северная,CSH,"СЕВ, ШЧ-4",2025,2024,22 days 14:18:51.390510156,32538.8565085026,65.98530004300119,0.100250626566416,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,17,"10,37ч",8,"0,4ч",6,"2,9ч",road,Разрегулирование рычажной передачи грузового вагона
1,2025-01-24 09:12:15.388652135,Северная,CSH,"СЕВ, ШЧ-3",2025,2024,22 days 20:45:40.608262835,32925.676804380586,386.8202958779839,0.1027568922305764,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,4,"5,17ч",4,"1,73ч",3,"1,07ч",road,Разрегулирование рычажной передачи грузового вагона
3,2025-01-24 17:27:23.087004534,Северная,CSH,"СЕВ, ШЧ-3",2025,2024,23 days 05:00:48.306615234,33420.805110253896,495.1283058733097,0.1052631578947368,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,,,,,,,road,"Контактная система, увеличенное сопротивление"
2,2025-01-24 23:20:11.678211414,Северная,CSH,"СЕВ, ШЧ-4",2025,2024,23 days 10:53:36.897822114,33773.6149637019,352.8098534480014,0.1077694235588972,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,16,"243,73ч",2,"1,05ч",5,"0,82ч",road,Тонкий гребень колеса грузового вагона
1,2025-01-25 04:23:24.968060022,Северная,CSH,"СЕВ, ШЧ-5 (Р)",2025,2024,23 days 15:56:50.187670722,34076.8364611787,303.2214974767994,0.1102756892230576,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,20,"4,07ч",4,"0,15ч",70,"0,4ч",road,"Жилы, внутренний обрыв"
1,2025-01-25 06:12:04.433567532,Северная,CSH,"СЕВ, ШЧ-3",2025,2024,23 days 17:45:29.653178232,34185.4942196372,108.65775845850294,0.112781954887218,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,19,"18,58ч",25,"6,65ч",37,"1,42ч",road,"Внутренний монтаж, обрыв"
3,2025-01-25 08:05:07.916080247,Северная,CSH,"СЕВ, ШЧ-12 (Р)",2025,2024,23 days 19:38:33.135690947,34298.55226151578,113.05804187858304,0.1152882205513784,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,,,,,,,road,"Внутренний монтаж, обрыв"
1,2025-01-25 18:19:02.905962426,Северная,CSH,"СЕВ, ШЧ-2",2025,2024,24 days 05:52:28.125573126,34912.468759552095,613.916498036313,0.1177944862155388,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,28,"10,85ч",10,"5,75ч",70,"8,45ч",road,"Контактная система, увеличенное сопротивление"
1,2025-01-25 18:26:58.557938952,Северная,CSH,"СЕВ, ШЧ-5 (Р)",2025,2024,24 days 06:00:23.777549652,34920.396292494195,7.927532942099788,0.1203007518796992,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,37,"2,1ч",25,"0,47ч",6,"0,28ч",road,Разрегулирование рычажной передачи грузового вагона
3,2025-01-26 05:01:07.034338452,Северная,CSH,"СЕВ, ШЧ-2",2025,2024,24 days 16:34:32.253949152,35554.5375658192,634.1412733250036,0.1228070175438596,Зима,1,1,0.002379888784485,0.000793296261495,0.002379888784485,34.27039849658806,1,0,,,,,,,road,"Контактная система, увеличенное сопротивление"
3,2025-01-26 20:44:18.840943146,Северная,CSH,"СЕВ, ШЧ-5 (Р)",2025,2024,25 days 08:17:44.060553846,36497.7343425641,943.1967767449024,0.12531328320802,Зима,1,1,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,,,,,,,road,"Жилы, внутренний обрыв"
3,2025-01-29 06:33:50.037883710,Северная,CV,"СЕВ, ШЧ-2",2025,2024,27 days 18:07:15.257494410,39967.2542915735,3469.519949009402,0.1278195488721804,Зима,1,1,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,,,,,,,road,"Жилы, внутренний обрыв"
3,2025-02-03 10:59:32.360113278,Северная,CSH,"СЕВ, ШЧ-12 (Р)",2025,2024,32 days 22:32:57.579723978,47432.9596620663,7465.705370492797,0.1303258145363408,Зима,1,2,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,,,,,,,road,"Жилы, внутренний обрыв"
2,2025-02-04 09:52:25.968680022,Северная,CSH,"СЕВ, ШЧ-5 (Р)",2025,2024,33 days 21:25:51.188290722,48805.8531381787,1372.8934761124035,0.1328320802005012,Зима,1,2,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,5,"24,45ч",14,"1,85ч",29,"0,33ч",road,"Жилы, внутренний обрыв"
3,2025-02-04 21:02:22.741919424,Северная,CSH,"СЕВ, ШЧ-2",2025,2024,34 days 08:35:47.961530124,49475.7993588354,669.9462206566968,0.1353383458646616,Зима,1,2,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,,,,,,,road,Разрегулирование рычажной передачи грузового вагона
3,2025-02-05 10:34:50.280241560,Северная,CSH,"СЕВ, ШЧ-2",2025,2024,34 days 22:08:15.499852260,50288.258330871,812.4589720356016,0.137844611528822,Зима,1,2,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,,,,,,,road,"Жилы, внутренний обрыв"
2,2025-02-05 15:22:47.061585978,Северная,CSH,"СЕВ, ШЧ-2",2025,2024,35 days 02:56:12.281196678,50576.2046866113,287.9463557402996,0.1403508771929824,Зима,1,2,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,35,"0,93ч",20,"1,6ч",17,"0,48ч",road,"Жилы, внутренний обрыв"
1,2025-02-05 17:34:31.558150019,Северная,CSH,"СЕВ, ШЧ-2",2025,2024,35 days 05:07:56.777760719,50707.94629601199,131.74160940068396,0.1428571428571428,Зима,1,2,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,13,"14,95ч",6,"0,52ч",18,"2,27ч",road,Разрегулирование рычажной передачи грузового вагона
2,2025-02-06 11:44:21.549302688,Северная,CSH,"СЕВ, ШЧ-5 (Р)",2025,2024,35 days 23:17:46.768913388,51797.7794818898,1089.833185877811,0.1453634085213032,Зима,1,2,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,2,"13,08ч",11,"1,33ч",3,"3,72ч",road,"Жилы, внутренний обрыв"
1,2025-02-07 22:08:16.589939268,Северная,CT,"СЕВ, ШЧ-12 (Р)",2025,2024,37 days 09:41:41.809549968,53861.696825832805,2063.9173439430087,0.1478696741854636,Зима,1,2,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,56,"24,32ч",0,,30,"1,72ч",road,"Жилы, внутренний обрыв"
1,2025-02-08 04:30:51.075987450,Северная,CSH,"СЕВ, ШЧ-5 (Р)",2025,2024,37 days 16:04:16.295598150,54244.2715933025,382.5747674696977,0.150375939849624,Зима,1,2,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,24,"8,8ч",13,"1,72ч",11,"1,58ч",road,Тонкий гребень колеса грузового вагона
1,2025-02-08 15:56:45.593757312,Северная,CSH,"СЕВ, ШЧ-2",2025,2024,38 days 03:30:10.813368012,54930.180222800205,685.9086294977023,0.1528822055137844,Зима,1,2,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,24,"2,98ч",2,"5,75ч",13,"0,28ч",road,"Контактная система, увеличенное сопротивление"
1,2025-02-09 08:56:46.373857548,Северная,CSH,"СЕВ, ШЧ-12 (Р)",2025,2024,38 days 20:30:11.593468248,55950.1932244708,1020.0130016705951,0.1553884711779448,Зима,1,2,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,76,"8,7ч",11,"0,35ч",3,"0,23ч",road,"Жилы, внутренний обрыв"
2,2025-02-11 11:03:02.113528188,Северная,CSH,"СЕВ, ШЧ-4",2025,2024,40 days 22:36:27.333138888,58956.4555523148,3006.2623278439933,0.1578947368421052,Зима,1,2,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,51,"33,12ч",8,"2,77ч",18,"0,65ч",road,"Жилы, внутренний обрыв"
3,2025-02-11 14:11:09.137038758,Северная,CSH,"СЕВ, ШЧ-5 (Р)",2025,2024,41 days 01:44:34.356649458,59144.572610824296,188.1170585095024,0.1604010025062656,Зима,1,2,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
3,2025-02-11 19:51:56.287865790,Северная,CSH,"СЕВ, ШЧ-5 (Р)",2025,2024,41 days 07:25:21.507476490,59485.3584579415,340.7858471172003,0.162907268170426,Зима,1,2,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,,,,,,,road,"Жилы, внутренний обрыв"
3,2025-02-14 00:32:49.971500292,Северная,CV,"СЕВ, ШЧ-12 (Р)",2025,2024,43 days 12:06:15.191110992,62646.2531851832,3160.894727241699,0.1654135338345864,Зима,1,2,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,,,,,,,road,"Жилы, внутренний обрыв"
1,2025-02-14 01:23:40.913978184,Северная,CSH,"СЕВ, ШЧ-3",2025,2024,43 days 12:57:06.133588884,62697.1022264814,50.84904129820643,0.1679197994987468,Зима,1,2,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,7,"15,53ч",26,"6,65ч",12,"0,55ч",road,"Внутренний монтаж, обрыв"
3,2025-02-14 23:49:16.185940476,Северная,CSH,"СЕВ, ШЧ-4",2025,2024,44 days 11:22:41.405551176,64042.6900925196,1345.5878660382004,0.1704260651629072,Зима,1,2,0.000793296261495,0.000793296261495,0.002379888784485,34.27039849658806,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
1,2025-03-02 08:07:34.228832538,Северная,CSH,"СЕВ, ШЧ-12 (Р)",2025,2024,59 days 19:40:59.448443238,86140.9908073873,22098.30071486769,0.1729323308270676,Весна,2,3,0.0007925100034963,0.0007925100034963,0.0023775300104888,34.23643215104308,0,0,41,"9,5ч",10,"0,37ч",70,"0,68ч",road,Тонкий гребень колеса грузового вагона
2,2025-03-03 03:09:19.072973070,Северная,CSH,"СЕВ, ШЧ-12 (Р)",2025,2024,60 days 14:42:44.292583770,87282.7382097295,1141.747402342211,0.175438596491228,Весна,2,3,0.0007925100034963,0.0007925100034963,0.0023775300104888,34.23643215104308,0,0,56,"9,63ч",26,"1,3ч",7,"0,3ч",road,Тонкий гребень колеса грузового вагона
1,2025-03-05 04:55:03.410046078,Северная,CSH,"СЕВ, ШЧ-3",2025,2024,62 days 16:28:28.629656778,90268.47716094628,2985.7389512167865,0.1779448621553884,Весна,2,3,0.0007925100034963,0.0007925100034963,0.0023775300104888,34.23643215104308,0,0,1,"3,92ч",2,"4,13ч",15,"15,28ч",road,Тонкий гребень колеса грузового вагона
3,2025-03-06 00:12:22.584082272,Северная,CSH,"СЕВ, ШЧ-5 (Р)",2025,2024,63 days 11:45:47.803692972,91425.7967282162,1157.3195672699076,0.1804511278195488,Весна,2,3,0.0007925100034963,0.0007925100034963,0.0023775300104888,34.23643215104308,0,0,,,,,,,road,Разрегулирование рычажной передачи грузового вагона
3,2025-03-06 15:41:38.632928052,Северная,CV,"СЕВ, ШЧ-2",2025,2024,64 days 03:15:03.852538752,92355.0642089792,929.26748076301,0.1829573934837092,Весна,2,3,0.0007925100034963,0.0007925100034963,0.0023775300104888,34.23643215104308,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
2,2025-03-07 00:57:25.173498396,Северная,CSH,"СЕВ, ШЧ-5 (Р)",2025,2024,64 days 12:30:50.393109096,92910.8398851516,555.7756761724013,0.1854636591478696,Весна,2,3,0.0007925100034963,0.0007925100034963,0.0023775300104888,34.23643215104308,0,0,56,"18,4ч",7,"1,05ч",0,,road,Тонкий гребень колеса грузового вагона
3,2025-03-08 22:03:16.227884706,Северная,CSH,"СЕВ, ШЧ-3",2025,2024,66 days 09:36:41.447495406,95616.6907915901,2705.8509064384853,0.18796992481203,Весна,2,3,0.0007925100034963,0.0007925100034963,0.0023775300104888,34.23643215104308,0,0,,,,,,,road,Разрегулирование рычажной передачи грузового вагона
3,2025-03-09 00:48:29.332383042,Северная,CSH,"СЕВ, ШЧ-12 (Р)",2025,2024,66 days 12:21:54.551993742,95781.9091998957,165.2184083056054,0.1904761904761904,Весна,2,3,0.0007925100034963,0.0007925100034963,0.0023775300104888,34.23643215104308,0,0,,,,,,,road,Разрегулирование рычажной передачи грузового вагона
1,2025-03-09 14:17:57.231826590,Северная,CSH,"СЕВ, ШЧ-12 (Р)",2025,2024,67 days 01:51:22.451437290,96591.3741906215,809.464990725799,0.1929824561403508,Весна,2,3,0.0007925100034963,0.0007925100034963,0.0023775300104888,34.23643215104308,0,0,23,"15,18ч",15,"9,82ч",8,"0,8ч",road,"Жилы, внутренний обрыв"
