CATEGORY,START_TIME,ROAD,DEPARTMENT,RESPONSIBILITY,YEAR,SOURCE_YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX,SEASON,SEASON_INDEX,MONTH,LAMBDA_DYNAMIC,LAMBDA0,LAMBDA1,LAMBDA_MONTH,SPIKE_FLAG,TRANSITION_FLAG,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,ENTITY_TYPE,REASON
2,2025-01-13 07:38:44.459400888,Красноярская,CSH,"КРАС, ШЧ-6 (Э)",2025,2024,11 days 07:17:38.101259826,16277.6350209971,291.22417420540114,0.0514705882352941,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,14,"8,17ч",3,"1,47ч",5,"1,03ч",road,Обрыв внешнего монтажа аппаратуры защиты рельсовых цепей
1,2025-01-13 10:14:26.097202734,Красноярская,CSH,"КРАС, ШЧ-11 (Э)",2025,2024,11 days 09:53:19.739061672,16433.3289843612,155.69396336409957,0.0529411764705882,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,31,"14,43ч",26,"3,17ч",11,"7,98ч",road,Тонкий гребень колеса грузового вагона
1,2025-01-13 13:15:05.567362038,Красноярская,CT,"КРАС, ШЧ-6 (Э)",2025,2024,11 days 12:53:59.209220976,16613.9868203496,180.65783598840065,0.0544117647058823,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,15,"0,73ч",26,"5,07ч",30,"5,7ч",road,Тонкий гребень колеса грузового вагона
1,2025-01-13 14:34:18.681941652,Красноярская,CSH,"КРАС, ШЧ-11 (Э)",2025,2024,11 days 14:13:12.323800590,16693.2053966765,79.2185763269008,0.0558823529411764,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,28,"13,22ч",11,"1,73ч",16,"0,82ч",road,Тонкий гребень колеса грузового вагона
1,2025-01-13 14:53:59.658204534,Красноярская,CSH,"КРАС, ШЧ-6 (Э)",2025,2024,11 days 14:32:53.300063472,16712.8883343912,19.68293771469689,0.0573529411764705,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,16,"4,38ч",8,"0,4ч",12,"0,02ч",road,Сбой АЛС с задержкой поезда
2,2025-01-13 16:36:28.015565640,Красноярская,CSH,"КРАС, ШЧ-6 (Э)",2025,2024,11 days 16:15:21.657424578,16815.3609570763,102.47262268510168,0.0588235294117647,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,23,"26,88ч",7,"0,72ч",4,"0,08ч",road,Обрыв внешнего монтажа аппаратуры защиты рельсовых цепей
1,2025-01-13 19:30:53.976824256,Красноярская,CV,"КРАС, ШЧ-4 (Э)",2025,2024,11 days 19:09:47.618683194,16989.7936447199,174.4326876435989,0.0602941176470588,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,38,"2,22ч",6,"1,18ч",24,"0,97ч",road,Тонкий гребень колеса грузового вагона
1,2025-01-13 19:45:56.597673300,Красноярская,CT,"КРАС, ШЧ-11 (Э)",2025,2024,11 days 19:24:50.239532238,17004.8373255373,15.043680817401764,0.0617647058823529,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,9,"0,8ч",4,"1,08ч",69,"0,5ч",road,Тонкий гребень колеса грузового вагона
1,2025-01-13 20:09:29.248831866,Красноярская,CT,"КРАС, ШЧ-7 (Э)",2025,2024,11 days 19:48:22.890690804,17028.3815115134,23.54418597609765,0.063235294117647,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,12,"0,5ч",26,"0,92ч",7,"0,82ч",road,Сбой АЛС с задержкой поезда
1,2025-01-13 21:27:16.761332628,Красноярская,CSH,"КРАС, ШЧ-11 (Э)",2025,2024,11 days 21:06:10.403191566,17106.1733865261,77.7918750127028,0.0647058823529411,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,14,"0,25ч",1,"2,5ч",16,"0,62ч",road,Сбой АЛС с задержкой поезда
1,2025-01-13 23:23:52.056562002,Красноярская,CSH,"КРАС, ШЧ-6 (Э)",2025,2024,11 days 23:02:45.698420940,17222.761640349,116.58825382289795,0.0661764705882353,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,10,"5,8ч",3,"1,9ч",0,,road,"Срабатывание, воздействие тягового тока"
3,2025-01-14 01:31:14.816076642,Красноярская,CSH,"КРАС, ШЧ-7 (Э)",2025,2024,12 days 01:10:08.457935580,17350.140965593,127.37932524400094,0.0676470588235294,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,,,,,,,road,Сбой АЛС с задержкой поезда
3,2025-01-14 02:03:13.105401966,Красноярская,CV,"КРАС, ШЧ-6 (Э)",2025,2024,12 days 01:42:06.747260904,17382.1124543484,31.97148875540006,0.0691176470588235,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,,,,,,,road,Тонкий гребень колеса грузового вагона
2,2025-01-14 03:08:27.442598178,Красноярская,CSH,"КРАС, ШЧ-6 (Э)",2025,2024,12 days 02:47:21.084457116,17447.3514076186,65.2389532702,0.0705882352941176,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,32,"3,2ч",11,"3,78ч",50,"1,57ч",road,Сбой АЛС с задержкой поезда
2,2025-01-14 04:25:46.386857904,Красноярская,CSH,"КРАС, ШЧ-6 (Э)",2025,2024,12 days 04:04:40.028716842,17524.6671452807,77.3157376620984,0.0720588235294117,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,10,"16,88ч",0,,29,"1,28ч",road,Сбой АЛС с задержкой поезда
1,2025-01-14 04:43:37.382232714,Красноярская,CSH,"КРАС, ШЧ-11 (Э)",2025,2024,12 days 04:22:31.024091652,17542.5170681942,17.84992291350136,0.0735294117647058,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,34,"4,92ч",11,"1,77ч",5,"0,72ч",road,Тонкий гребень колеса грузового вагона
3,2025-01-14 06:24:13.200825468,Красноярская,CV,"КРАС, ШЧ-1 (Э)",2025,2024,12 days 06:03:06.842684406,17643.1140447401,100.59697654590128,0.075,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,,,,,,,road,Сбой АЛС с задержкой поезда
3,2025-01-14 06:43:19.615600218,Красноярская,CV,"КРАС, ШЧ-4 (Э)",2025,2024,12 days 06:22:13.257459156,17662.2209576526,19.10691291249896,0.0764705882352941,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,,,,,,,road,Сбой АЛС с задержкой поезда
1,2025-01-14 11:53:09.519857880,Красноярская,CSH,"КРАС, ШЧ-6 (Э)",2025,2024,12 days 11:32:03.161716818,17972.0526952803,309.83173762770093,0.0779411764705882,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,25,"13,58ч",4,"0,87ч",10,"4,07ч",road,Обрыв внешнего монтажа аппаратуры защиты рельсовых цепей
3,2025-01-14 13:57:30.131064840,Красноярская,CSH,"КРАС, ШЧ-7 (Э)",2025,2024,12 days 13:36:23.772923778,18096.3962153963,124.34352011599913,0.0794117647058823,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,,,,,,,road,Сбой АЛС с задержкой поезда
3,2025-01-14 15:38:20.768679822,Красноярская,CSH,"КРАС, ШЧ-1 (Э)",2025,2024,12 days 15:17:14.410538760,18197.240175646,100.84396024969828,0.0808823529411764,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,,,,,,,road,Тонкий гребень колеса грузового вагона
3,2025-01-14 16:12:49.519903824,Красноярская,CSH,"КРАС, ШЧ-4 (Э)",2025,2024,12 days 15:51:43.161762762,18231.7193627127,34.47918706670316,0.0823529411764705,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,,,,,,,road,"Срабатывание, воздействие тягового тока"
1,2025-01-14 17:18:17.341289880,Красноярская,CSH,"КРАС, ШЧ-7 (Э)",2025,2024,12 days 16:57:10.983148818,18297.183052480297,65.4636897675955,0.0838235294117647,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,38,"9,27ч",25,"0,58ч",31,"0,12ч",road,Тонкий гребень колеса грузового вагона
1,2025-01-14 18:25:48.271083180,Красноярская,CSH,"КРАС, ШЧ-7 (Э)",2025,2024,12 days 18:04:41.912942118,18364.6985490353,67.51549655500276,0.0852941176470588,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,11,"11,47ч",20,"3,95ч",30,"0,05ч",road,Тонкий гребень колеса грузового вагона
1,2025-01-15 12:19:44.879280114,Красноярская,CSH,"КРАС, ШЧ-4 (Э)",2025,2024,13 days 11:58:38.521139052,19438.6420189842,1073.9434699488993,0.0867647058823529,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,43,"1,98ч",1,"0,77ч",30,"2,87ч",road,Обрыв внешнего монтажа аппаратуры защиты рельсовых цепей
1,2025-01-15 19:59:32.751750852,Красноярская,CV,"КРАС, ШЧ-11 (Э)",2025,2024,13 days 19:38:26.393609790,19898.4398934965,459.7978745123,0.088235294117647,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,32,"6,88ч",7,"0,82ч",17,"0,97ч",road,Обрыв внешнего монтажа аппаратуры защиты рельсовых цепей
2,2025-01-15 20:03:27.960694680,Красноярская,CSH,"КРАС, ШЧ-7 (Э)",2025,2024,13 days 19:42:21.602553618,19902.3600425603,3.920149063800636,0.0897058823529411,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,32,"12,18ч",13,"1,42ч",9,"0,28ч",road,Сбой АЛС с задержкой поезда
1,2025-01-16 00:07:58.640961852,Красноярская,CT,"КРАС, ШЧ-4 (Э)",2025,2024,13 days 23:46:52.282820790,20146.8713803465,244.51133778619987,0.0911764705882352,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,26,"1,6ч",6,"2,72ч",31,"0,53ч",road,Обрыв внешнего монтажа аппаратуры защиты рельсовых цепей
3,2025-01-16 01:23:19.213069680,Красноярская,CV,"КРАС, ШЧ-4 (Э)",2025,2024,14 days 01:02:12.854928618,20222.2142488103,75.342868463802,0.0926470588235294,Зима,1,1,0.0039233097880926,0.0013077699293642,0.0039233097880926,56.49566094853683,1,0,,,,,,,road,Тонкий гребень колеса грузового вагона
2,2025-01-16 02:47:36.783129762,Красноярская,CSH,"КРАС, ШЧ-6 (Э)",2025,2024,14 days 02:26:30.424988700,20306.507083145003,84.29283433470118,0.0941176470588235,Зима,1,1,0.0013077699293642,0.0013077699293642,0.0039233097880926,56.49566094853683,0,0,37,"10,03ч",20,"5,25ч",37,"2,03ч",road,Сбой АЛС с задержкой поезда
2,2025-01-16 18:22:39.086450124,Красноярская,CSH,"КРАС, ШЧ-4 (Э)",2025,2024,14 days 18:01:32.728309062,21241.545471817702,935.0383886726996,0.0955882352941176,Зима,1,1,0.0013077699293642,0.0013077699293642,0.0039233097880926,56.49566094853683,0,0,9,"6,2ч",10,"1,35ч",3,"0,97ч",road,Сбой АЛС с задержкой поезда
1,2025-01-16 20:10:33.125726381,Красноярская,CSH,"КРАС, ШЧ-1 (Э)",2025,2024,14 days 19:49:26.767585319,21349.446126421983,107.90065460428012,0.0970588235294117,Зима,1,1,0.0013077699293642,0.0013077699293642,0.0039233097880926,56.49566094853683,0,0,16,"9,97ч",7,"2,23ч",31,"8,03ч",road,Тонкий гребень колеса грузового вагона
3,2025-01-17 03:39:02.485989678,Красноярская,CSH,"КРАС, ШЧ-7 (Э)",2025,2024,15 days 03:17:56.127848616,21797.9354641436,448.4893377216176,0.0985294117647058,Зима,1,1,0.0013077699293642,0.0013077699293642,0.0039233097880926,56.49566094853683,0,0,,,,,,,road,Обрыв внешнего монтажа аппаратуры защиты рельсовых цепей
2,2025-01-17 16:23:47.678940150,Красноярская,CSH,"КРАС, ШЧ-6 (Э)",2025,2024,15 days 16:02:41.320799088,22562.688679984803,764.7532158412032,0.1,Зима,1,1,0.0013077699293642,0.0013077699293642,0.0039233097880926,56.49566094853683,0,0,43,"8,43ч",26,"0,47ч",9,"2,22ч",road,Технологический нагрев буксового узла
1,2025-01-18 02:42:03.481953654,Красноярская,CSH,"КРАС, ШЧ-4 (Э)",2025,2024,16 days 02:20:57.123812592,23180.9520635432,618.2633835583947,0.1014705882352941,Зима,1,1,0.0013077699293642,0.0013077699293642,0.0039233097880926,56.49566094853683,0,0,11,"4,62ч",13,"1,68ч",37,"0,6ч",road,Технологический нагрев буксового узла
3,2025-01-20 03:07:45.808259340,Красноярская,CSH,"КРАС, ШЧ-11 (Э)",2025,2024,18 days 02:46:39.450118278,26086.6575019713,2905.7054384281,0.1029411764705882,Зима,1,1,0.0013077699293642,0.0013077699293642,0.0039233097880926,56.49566094853683,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
1,2025-01-20 22:45:46.921641708,Красноярская,CSH,"КРАС, ШЧ-7 (Э)",2025,2024,18 days 22:24:40.563500646,27264.6760583441,1178.018556372801,0.1044117647058823,Зима,1,1,0.0013077699293642,0.0013077699293642,0.0039233097880926,56.49566094853683,0,0,26,"0,22ч",26,"1,82ч",13,"0,25ч",road,Тонкий гребень колеса грузового вагона
3,2025-01-21 17:43:39.310805280,Красноярская,CSH,"КРАС, ШЧ-6 (Э)",2025,2024,19 days 17:22:32.952664218,28402.549211070294,1137.873152726199,0.1058823529411764,Зима,1,1,0.0013077699293642,0.0013077699293642,0.0039233097880926,56.49566094853683,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
