CATEGORY,START_TIME,ROAD,DEPARTMENT,RESPONSIBILITY,YEAR,SOURCE_YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX,SEASON,SEASON_INDEX,MONTH,LAMBDA_DYNAMIC,LAMBDA0,LAMBDA1,LAMBDA_MONTH,SPIKE_FLAG,TRANSITION_FLAG,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,ENTITY_TYPE,REASON
2,2025-01-18 10:58:29.162174214,Приволжская,CSH,"ПРИВ, ШЧ-3 (Э)",2025,2024,16 days 20:20:00.947855454,24260.0157975909,542.4710355108982,0.0490654205607476,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,5,"8,78ч",2,"0,83ч",24,"1,1ч",road,"Лампы, перегорание основной нити"
1,2025-01-18 13:03:45.977982450,Приволжская,CSH,"ПРИВ, ШЧ-6 (Э)",2025,2024,16 days 22:25:17.763663690,24385.2960610615,125.28026347060222,0.0514018691588785,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,16,"8,9ч",11,"0,88ч",1,"4,07ч",road,Нарушение контакта монтажа муфты кабельной сети
1,2025-01-18 21:10:10.170972900,Приволжская,CSH,"ПРИВ, ШЧ-14",2025,2024,17 days 06:31:41.956654140,24871.699277569,486.4032165075005,0.0537383177570093,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,55,"0,25ч",6,"1,18ч",26,"0,82ч",road,Неисправность монтажа
3,2025-01-19 00:46:17.667598548,Приволжская,CSH,"ПРИВ, ШЧ-7 (Э)",2025,2024,17 days 10:07:49.453279788,25087.8242213298,216.1249437607985,0.0560747663551401,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,,,,,,,road,Нарушение контакта монтажа муфты кабельной сети
3,2025-01-19 13:02:29.715173496,Приволжская,CSH,"ПРИВ, ШЧ-7 (Э)",2025,2024,17 days 22:24:01.500854736,25824.0250142456,736.200792915799,0.058411214953271,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,,,,,,,road,Перегорание лампы линзового светофора
2,2025-01-19 23:52:42.972550662,Приволжская,CSH,"ПРИВ, ШЧ-8",2025,2024,18 days 09:14:14.758231902,26474.2459705317,650.2209562861026,0.0607476635514018,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,33,"4,62ч",16,"1,82ч",17,"0,68ч",road,"Срабатывание (перегорание), воздействие тягового тока"
1,2025-01-20 01:30:01.748027544,Приволжская,CSH,"ПРИВ, ШЧ-7 (Э)",2025,2024,18 days 10:51:33.533708784,26571.5588951464,97.31292461470002,0.0630841121495327,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,13,"13,87ч",13,"3,53ч",13,"1,03ч",road,"Срабатывание (перегорание), воздействие тягового тока"
3,2025-01-20 02:53:17.599692498,Приволжская,CSH,"ПРИВ, ШЧ-7 (Э)",2025,2024,18 days 12:14:49.385373738,26654.8230895623,83.26419441589678,0.0654205607476635,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,,,,,,,road,"Лампы, перегорание основной нити"
2,2025-01-20 11:31:41.793142152,Приволжская,CSH,"ПРИВ, ШЧ-14",2025,2024,18 days 20:53:13.578823392,27173.2263137232,518.403224160902,0.0677570093457943,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,2,"2,03ч",6,"2,2ч",6,"2,27ч",road,"Лампы, перегорание основной нити"
1,2025-01-20 16:59:23.294335962,Приволжская,CSH,"ПРИВ, ШЧ-7 (Э)",2025,2024,19 days 02:20:55.080017202,27500.9180002867,327.6916865634994,0.0700934579439252,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,29,"8,25ч",16,"4,62ч",0,,road,Неисправность монтажа
3,2025-01-20 22:33:15.785604365,Приволжская,CSH,"ПРИВ, ШЧ-6 (Э)",2025,2024,19 days 07:54:47.571285605,27834.79285476008,333.8748544733826,0.072429906542056,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,,,,,,,road,Перегорание лампы линзового светофора
2,2025-01-21 08:05:33.830910305,Приволжская,CSH,"ПРИВ, ШЧ-7 (Э)",2025,2024,19 days 17:27:05.616591545,28407.093609859083,572.3007550990005,0.0747663551401869,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,14,"12,75ч",10,"0,87ч",2,"0,12ч",road,"Срабатывание (перегорание), воздействие тягового тока"
1,2025-01-21 21:16:53.260267278,Приволжская,CSH,"ПРИВ, ШЧ-14",2025,2024,20 days 06:38:25.045948518,29198.4174324753,791.3238226162175,0.0771028037383177,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,29,"4,07ч",9,"1,45ч",70,"0,92ч",road,Нарушение контакта монтажа муфты кабельной сети
3,2025-01-21 23:08:48.241401078,Приволжская,CSH,"ПРИВ, ШЧ-14",2025,2024,20 days 08:30:20.027082318,29310.3337847053,111.91635223000048,0.0794392523364486,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,,,,,,,road,Перегорание лампы линзового светофора
3,2025-01-22 04:41:08.365891620,Приволжская,CSH,"ПРИВ, ШЧ-6 (Э)",2025,2024,20 days 14:02:40.151572860,29642.669192881,332.33540817569883,0.0817757009345794,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,,,,,,,road,Перегорание лампы линзового светофора
1,2025-01-22 16:44:50.563700226,Приволжская,CSH,"ПРИВ, ШЧ-6 (Э)",2025,2024,21 days 02:06:22.349381466,30366.372489691097,723.7032968100975,0.0841121495327102,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,14,"9,35ч",25,"0,67ч",11,"0,38ч",road,"Лампы, перегорание основной нити"
2,2025-01-23 06:49:54.485387394,Приволжская,CSH,"ПРИВ, ШЧ-14",2025,2024,21 days 16:11:26.271068634,31211.4378511439,845.0653614528019,0.0864485981308411,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,2,"10,6ч",3,"2,08ч",50,"0,13ч",road,Перегорание лампы линзового светофора
2,2025-01-23 09:08:46.861335366,Приволжская,CSH,"ПРИВ, ШЧ-7 (Э)",2025,2024,21 days 18:30:18.647016606,31350.3107836101,138.87293246620175,0.0887850467289719,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,34,"3,38ч",10,"2,03ч",6,"0,1ч",road,"Срабатывание (перегорание), воздействие тягового тока"
1,2025-01-23 09:53:51.463758666,Приволжская,CSH,"ПРИВ, ШЧ-14",2025,2024,21 days 19:15:23.249439906,31395.3874906651,45.07670705499913,0.0911214953271028,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,41,"8,42ч",11,"5,3ч",70,"0,08ч",road,Нарушение контакта монтажа муфты кабельной сети
2,2025-01-23 11:42:28.826995488,Приволжская,CSH,"ПРИВ, ШЧ-7 (Э)",2025,2024,21 days 21:04:00.612676728,31504.0102112788,108.62272061370096,0.0934579439252336,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,22,"4,67ч",10,"0,17ч",13,"0,7ч",road,Неисправность монтажа
1,2025-01-24 07:34:55.402219998,Приволжская,CSH,"ПРИВ, ШЧ-3 (Э)",2025,2024,22 days 16:56:27.187901238,32696.4531316873,1192.442920408499,0.0957943925233644,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,118,"0,53ч",9,"3,73ч",17,"0,48ч",road,Неисправность монтажа
1,2025-01-24 11:49:20.779019004,Приволжская,CSH,"ПРИВ, ШЧ-14",2025,2024,22 days 21:10:52.564700244,32950.8760783374,254.42294665010195,0.0981308411214953,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,36,"2,05ч",5,"0,8ч",26,"2,77ч",road,Перегорание лампы линзового светофора
1,2025-01-24 15:31:35.386064922,Приволжская,CSH,"ПРИВ, ШЧ-8",2025,2024,23 days 00:53:07.171746162,33173.1195291027,222.24345076530156,0.1004672897196261,Зима,1,1,0.0024399873657612,0.0008133291219204,0.0024399873657612,35.13581806696147,1,0,76,"12,77ч",14,"5,25ч",24,"1,07ч",road,"Срабатывание (перегорание), воздействие тягового тока"
3,2025-01-24 15:47:47.000327046,Приволжская,CSH,"ПРИВ, ШЧ-14",2025,2024,23 days 01:09:18.786008286,33189.313100138104,16.193571035400964,0.102803738317757,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,,,,,,,road,"Лампы, перегорание основной нити"
1,2025-01-24 16:52:09.787315020,Приволжская,CSH,"ПРИВ, ШЧ-3 (Э)",2025,2024,23 days 02:13:41.572996260,33253.692883271,64.37978313289204,0.1051401869158878,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,22,"7,7ч",4,"1,77ч",69,"0,87ч",road,Нарушение контакта монтажа муфты кабельной сети
2,2025-01-25 15:30:25.849864926,Приволжская,CSH,"ПРИВ, ШЧ-7 (Э)",2025,2024,24 days 00:51:57.635546166,34611.9605924361,1358.2677091651058,0.1074766355140186,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,28,"2,28ч",2,"2,85ч",12,"0,15ч",road,"Срабатывание (перегорание), воздействие тягового тока"
2,2025-01-26 09:46:08.713406394,Приволжская,CSH,"ПРИВ, ШЧ-3 (Э)",2025,2024,24 days 19:07:40.499087634,35707.6749847939,1095.714392357797,0.1098130841121495,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,18,"19,38ч",15,"0,17ч",24,"0,5ч",road,Перегорание лампы линзового светофора
2,2025-01-27 03:19:43.708331340,Приволжская,CSH,"ПРИВ, ШЧ-6 (Э)",2025,2024,25 days 12:41:15.494012580,36761.258233543,1053.5832487490989,0.1121495327102803,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,18,"3,57ч",1,"4,05ч",24,"1,62ч",road,"Срабатывание (перегорание), воздействие тягового тока"
3,2025-01-27 05:43:27.277386720,Приволжская,CSH,"ПРИВ, ШЧ-6 (Э)",2025,2024,25 days 15:04:59.063067960,36904.984384466,143.72615092300111,0.1144859813084112,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,,,,,,,road,"Лампы, перегорание основной нити"
2,2025-01-27 14:37:00.810865392,Приволжская,CSH,"ПРИВ, ШЧ-14",2025,2024,25 days 23:58:32.596546632,37438.5432757772,533.5588913112006,0.116822429906542,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,10,"3,85ч",3,"2,58ч",16,"1,5ч",road,Неисправность монтажа
1,2025-01-29 00:54:15.721577160,Приволжская,CSH,"ПРИВ, ШЧ-6 (Э)",2025,2024,27 days 10:15:47.507258400,39495.79178764,2057.248511862796,0.1191588785046729,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,16,"2,12ч",10,"1,77ч",2,"0,08ч",road,"Срабатывание (перегорание), воздействие тягового тока"
3,2025-01-29 04:50:39.226326792,Приволжская,CSH,"ПРИВ, ШЧ-7 (Э)",2025,2024,27 days 14:12:11.012008032,39732.1835334672,236.39174582720443,0.1214953271028037,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,,,,,,,road,Нарушение контакта монтажа муфты кабельной сети
1,2025-01-31 00:45:23.705354832,Приволжская,CSH,"ПРИВ, ШЧ-7 (Э)",2025,2024,29 days 10:06:55.491036072,42366.9248506012,2634.7413171340013,0.1238317757009345,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,31,"6,05ч",4,"0,52ч",2,"0,25ч",road,Перегорание лампы линзового светофора
3,2025-01-31 03:24:38.115792480,Приволжская,CSH,"ПРИВ, ШЧ-6 (Э)",2025,2024,29 days 12:46:09.901473720,42526.165024562,159.24017396080308,0.1261682242990654,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,,,,,,,road,Нарушение контакта монтажа муфты кабельной сети
2,2025-01-31 07:12:28.242282768,Приволжская,CSH,"ПРИВ, ШЧ-3 (Э)",2025,2024,29 days 16:34:00.027964008,42754.0004660668,227.8354415047943,0.1285046728971962,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,23,"7,8ч",25,"0,22ч",10,"1,17ч",road,"Срабатывание (перегорание), воздействие тягового тока"
1,2025-01-31 20:31:10.451385210,Приволжская,CSH,"ПРИВ, ШЧ-14",2025,2024,30 days 05:52:42.237066450,43552.7039511075,798.7034850406999,0.1308411214953271,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,37,"10,2ч",3,"2,15ч",70,"0,93ч",road,Неисправность монтажа
3,2025-02-03 08:04:00.482734902,Приволжская,CSH,"ПРИВ, ШЧ-7 (Э)",2025,2024,32 days 17:25:32.268416142,47125.5378069357,3572.833855828205,0.1331775700934579,Зима,1,2,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,,,,,,,road,"Срабатывание (перегорание), воздействие тягового тока"
1,2025-02-03 16:15:34.276306925,Приволжская,CSH,"ПРИВ, ШЧ-6 (Э)",2025,2024,33 days 01:37:06.061988165,47617.10103313609,491.5632262003856,0.1355140186915887,Зима,1,2,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,55,"35,57ч",13,"2,5ч",30,"2,97ч",road,"Лампы, перегорание основной нити"
3,2025-02-04 14:15:33.369831078,Приволжская,CSH,"ПРИВ, ШЧ-14",2025,2024,33 days 23:37:05.155512318,48937.0859252053,1319.9848920692093,0.1378504672897196,Зима,1,2,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,,,,,,,road,Неисправность монтажа
1,2025-02-05 08:27:48.649202514,Приволжская,CSH,"ПРИВ, ШЧ-6 (Э)",2025,2024,34 days 17:49:20.434883754,50029.340581395896,1092.2546561905983,0.1401869158878504,Зима,1,2,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,15,"9,08ч",20,"2,25ч",69,"3,05ч",road,Перегорание лампы линзового светофора
2,2025-02-05 11:47:05.068806180,Приволжская,CSH,"ПРИВ, ШЧ-6 (Э)",2025,2024,34 days 21:08:36.854487420,50228.614241457,199.2736600611024,0.1425233644859813,Зима,1,2,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,26,"0,15ч",6,"0,85ч",50,"1,1ч",road,Нарушение контакта монтажа муфты кабельной сети
3,2025-02-05 17:37:47.540936172,Приволжская,CSH,"ПРИВ, ШЧ-14",2025,2024,35 days 02:59:19.326617412,50579.3221102902,350.7078688331967,0.1448598130841121,Зима,1,2,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,,,,,,,road,Нарушение контакта монтажа муфты кабельной сети
1,2025-02-08 00:10:04.655882172,Приволжская,CSH,"ПРИВ, ШЧ-6 (Э)",2025,2024,37 days 09:31:36.441563412,53851.60735939021,3272.2852491000085,0.1471962616822429,Зима,1,2,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,27,"1,45ч",9,"0,5ч",8,"1,85ч",road,Перегорание лампы линзового светофора
1,2025-02-08 04:21:20.334203466,Приволжская,CSH,"ПРИВ, ШЧ-6 (Э)",2025,2024,37 days 13:42:52.119884706,54102.8686647451,251.26130535489935,0.1495327102803738,Зима,1,2,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,36,"14,25ч",20,"1,82ч",50,"0,93ч",road,Перегорание лампы линзового светофора
1,2025-02-09 04:41:21.471036480,Приволжская,CSH,"ПРИВ, ШЧ-6 (Э)",2025,2024,38 days 14:02:53.256717720,55562.887611962,1460.0189472169004,0.1518691588785046,Зима,1,2,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,38,"9,77ч",0,,3,"0,75ч",road,Перегорание лампы линзового светофора
1,2025-02-12 01:12:30.324040548,Приволжская,CSH,"ПРИВ, ШЧ-8",2025,2024,41 days 10:34:02.109721788,59674.0351620298,4111.147550067799,0.1542056074766355,Зима,1,2,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,28,"1,28ч",15,"1,43ч",12,"1,5ч",road,Перегорание лампы линзового светофора
3,2025-02-12 03:48:59.302235934,Приволжская,CSH,"ПРИВ, ШЧ-7 (Э)",2025,2024,41 days 13:10:31.087917174,59830.5181319529,156.4829699230977,0.1565420560747663,Зима,1,2,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,,,,,,,road,Неисправность монтажа
2,2025-02-12 14:15:22.847853432,Приволжская,CSH,"ПРИВ, ШЧ-6 (Э)",2025,2024,41 days 23:36:54.633534672,60456.9105589112,626.3924269583003,0.1588785046728972,Зима,1,2,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,32,"6,07ч",1,"2,1ч",12,"0,87ч",road,"Лампы, перегорание основной нити"
1,2025-02-12 19:27:04.894520202,Приволжская,CSH,"ПРИВ, ШЧ-6 (Э)",2025,2024,42 days 04:48:36.680201442,60768.6113366907,311.70077777950064,0.161214953271028,Зима,1,2,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,118,"4,17ч",16,"0,22ч",50,"2,03ч",road,Неисправность монтажа
3,2025-03-01 23:29:17.712280476,Приволжская,CSH,"ПРИВ, ШЧ-14",2025,2024,59 days 08:50:49.497961716,85490.8249660286,24722.213629337894,0.1635514018691588,Весна,2,3,0.0009820939155856,0.0009820939155856,0.0029462817467568,42.42645715329802,0,0,,,,,,,road,Неисправность монтажа
3,2025-03-02 14:31:38.907848628,Приволжская,CSH,"ПРИВ, ШЧ-8",2025,2024,59 days 23:53:10.693529868,86393.17822549779,902.3532594691932,0.1658878504672897,Весна,2,3,0.0009820939155856,0.0009820939155856,0.0029462817467568,42.42645715329802,0,0,,,,,,,road,"Срабатывание (перегорание), воздействие тягового тока"
1,2025-03-02 15:11:24.227486424,Приволжская,CSH,"ПРИВ, ШЧ-7 (Э)",2025,2024,60 days 00:32:56.013167664,86432.9335527944,39.75532729661791,0.1682242990654205,Весна,2,3,0.0009820939155856,0.0009820939155856,0.0029462817467568,42.42645715329802,0,0,41,"10,82ч",3,"1,72ч",9,"3,5ч",road,"Срабатывание (перегорание), воздействие тягового тока"
3,2025-03-02 19:15:29.137064442,Приволжская,CSH,"ПРИВ, ШЧ-6 (Э)",2025,2024,60 days 04:37:00.922745682,86677.01537909471,244.08182630030203,0.1705607476635514,Весна,2,3,0.0009820939155856,0.0009820939155856,0.0029462817467568,42.42645715329802,0,0,,,,,,,road,Нарушение контакта монтажа муфты кабельной сети
2,2025-03-02 20:39:01.197638232,Приволжская,CSH,"ПРИВ, ШЧ-8",2025,2024,60 days 06:00:32.983319472,86760.54972199119,83.5343428964843,0.1728971962616822,Весна,2,3,0.0009820939155856,0.0009820939155856,0.0029462817467568,42.42645715329802,0,0,27,"19,23ч",15,"1,65ч",15,"2,77ч",road,Перегорание лампы линзового светофора
