CATEGORY,START_TIME,ROAD,DEPARTMENT,RESPONSIBILITY,YEAR,SOURCE_YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX,SEASON,SEASON_INDEX,MONTH,LAMBDA_DYNAMIC,LAMBDA0,LAMBDA1,LAMBDA_MONTH,SPIKE_FLAG,TRANSITION_FLAG,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,ENTITY_TYPE,REASON,CUSUM_ALARM
1,2025-01-10 05:29:31.066345026,Восточно-Сибирская,CV,"В-СИБ, ШЧ-14 ТАКСИМО",2025,2024,9 days 04:49:31.145352600,13249.51908921,677.0573398011002,0.0229320229320229,Зима,1,1,0.0023721320692231,0.0023721320692231,0.0071163962076692,102.47610539043907,0,0,5.0,"1,85ч",10.0,"1,85ч",10.0,"0,73ч",road,Тонкий гребень колеса грузового вагона,0
3,2025-01-10 14:34:23.092039296,Восточно-Сибирская,CV,"В-СИБ, ШЧ-2 НИЖНЕУДИНСК",2025,2024,9 days 13:54:23.171046870,13794.3861841145,544.867094904499,0.0237510237510237,Зима,1,1,0.0023721320692231,0.0023721320692231,0.0071163962076692,102.47610539043907,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона,0
2,2025-01-10 16:09:38.802027876,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-2 НИЖНЕУДИНСК",2025,2024,9 days 15:29:38.881035450,13889.6480172575,95.26183314300216,0.0245700245700245,Зима,1,1,0.0023721320692231,0.0023721320692231,0.0071163962076692,102.47610539043907,0,0,13.0,"10,6ч",3.0,"1,82ч",1.0,"0,6ч",road,Тонкий гребень колеса грузового вагона,0
2,2025-01-11 00:23:04.040034564,Восточно-Сибирская,CT,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",2025,2024,9 days 23:43:04.119042138,14383.0686507023,493.420633444799,0.0253890253890253,Зима,1,1,0.0023721320692231,0.0023721320692231,0.0071163962076692,102.47610539043907,0,0,39.0,"7,93ч",4.0,"3,97ч",3.0,"1,33ч",road,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",0
2,2025-01-11 00:27:36.724003116,Восточно-Сибирская,CV,"В-СИБ, ШЧ-13 СЕВЕРОБАЙКАЛЬСК",2025,2024,9 days 23:47:36.803010690,14387.6133835115,4.544732809199559,0.0262080262080262,Зима,1,1,0.0023721320692231,0.0023721320692231,0.0071163962076692,102.47610539043907,0,0,14.0,"7,87ч",1.0,"2,72ч",26.0,"0,8ч",road,Перегорание лампы линзового светофора,0
1,2025-01-11 03:01:03.752647451,Восточно-Сибирская,CV,"В-СИБ, ШЧ-14 ТАКСИМО",2025,2024,10 days 02:21:03.831655025,14541.063860917084,153.45047740558402,0.027027027027027,Зима,1,1,0.0023721320692231,0.0023721320692231,0.0071163962076692,102.47610539043907,0,0,3.0,"6,87ч",20.0,"0,53ч",26.0,"0,43ч",road,Тонкий гребень колеса грузового вагона,0
2,2025-01-11 06:35:34.792394298,Восточно-Сибирская,CV,"В-СИБ, ШЧ-14 ТАКСИМО",2025,2024,10 days 05:55:34.871401872,14755.5811900312,214.5173291141164,0.0278460278460278,Зима,1,1,0.0023721320692231,0.0023721320692231,0.0071163962076692,102.47610539043907,0,0,28.0,"9,98ч",15.0,"1,08ч",70.0,"1,27ч",road,Тонкий гребень колеса грузового вагона,0
2,2025-01-11 19:15:47.115826998,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-14 ТАКСИМО",2025,2024,10 days 18:35:47.194834572,15515.7865805762,760.2053905450011,0.0286650286650286,Зима,1,1,0.0023721320692231,0.0023721320692231,0.0071163962076692,102.47610539043907,0,0,13.0,"1,73ч",0.0,,24.0,"5,7ч",road,Тонкий гребень колеса грузового вагона,0
1,2025-01-11 22:44:26.057344914,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",2025,2024,10 days 22:04:26.136352488,15724.4356058748,208.64902529859864,0.0294840294840294,Зима,1,1,0.0023721320692231,0.0023721320692231,0.0071163962076692,102.47610539043907,0,0,19.0,"11,25ч",20.0,"3,22ч",0.0,,road,Перегорание лампы линзового светофора,0
3,2025-01-11 22:49:12.721675848,Восточно-Сибирская,CV,"В-СИБ, ШЧ-14 ТАКСИМО",2025,2024,10 days 22:09:12.800683422,15729.2133447237,4.777738848901208,0.0303030303030303,Зима,1,1,0.0023721320692231,0.0023721320692231,0.0071163962076692,102.47610539043907,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона,0
2,2025-01-12 01:52:20.288111016,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-13 СЕВЕРОБАЙКАЛЬСК",2025,2024,11 days 01:12:20.367118590,15912.3394519765,183.1261072527996,0.0311220311220311,Зима,1,1,0.0023721320692231,0.0023721320692231,0.0071163962076692,102.47610539043907,0,0,55.0,"26,77ч",13.0,"1,07ч",69.0,"1,33ч",road,Тонкий гребень колеса грузового вагона,0
1,2025-01-12 06:43:38.177256990,Восточно-Сибирская,CV,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",2025,2024,11 days 06:03:38.256264564,16203.6376044094,291.29815243289886,0.0319410319410319,Зима,1,1,0.0023721320692231,0.0023721320692231,0.0071163962076692,102.47610539043907,0,0,6.0,"4,28ч",16.0,"0,38ч",25.0,"0,35ч",road,Тонкий гребень колеса грузового вагона,0
3,2025-01-13 03:38:12.826900746,Восточно-Сибирская,CT,"В-СИБ, ШЧ-2 НИЖНЕУДИНСК",2025,2024,12 days 02:58:12.905908320,17458.215098472,1254.5774940625995,0.0327600327600327,Зима,1,1,0.0023721320692231,0.0023721320692231,0.0071163962076692,102.47610539043907,0,0,,,,,,,road,Перегорание лампы линзового светофора,0
2,2025-01-13 23:31:34.221976248,Восточно-Сибирская,CV,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",2025,2024,12 days 22:51:34.300983822,18651.5716830637,1193.3565845917,0.0335790335790335,Зима,1,1,0.0023721320692231,0.0023721320692231,0.0071163962076692,102.47610539043907,0,0,39.0,"0,25ч",13.0,"0,38ч",8.0,"2,87ч",road,"Лампы, перегорание основной нити",0
1,2025-01-14 00:55:40.755684672,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",2025,2024,13 days 00:15:40.834692246,18735.6805782041,84.10889514040173,0.0343980343980344,Зима,1,1,0.0023721320692231,0.0023721320692231,0.0071163962076692,102.47610539043907,0,0,37.0,"8,48ч",20.0,"2,83ч",18.0,"0,68ч",road,"Лампы, перегорание основной нити",0
2,2025-01-14 02:21:59.564833962,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",2025,2024,13 days 01:41:59.643841536,18821.9940640256,86.31348582149803,0.0352170352170352,Зима,1,1,0.0023721320692231,0.0023721320692231,0.0071163962076692,102.47610539043907,0,0,76.0,"7,55ч",5.0,"1,55ч",16.0,"0,58ч",road,"Лампы, перегорание основной нити",0
1,2025-01-14 03:17:25.746366726,Восточно-Сибирская,CV,"В-СИБ, ШЧ-14 ТАКСИМО",2025,2024,13 days 02:37:25.825374300,18877.430422905,55.43635887940036,0.036036036036036,Зима,1,1,0.0032178710591962,0.0023721320692231,0.0071163962076692,102.47610539043907,0,1,11.0,"7,82ч",1.0,"1,62ч",18.0,"0,85ч",road,Выщербина на ободе колеса грузового вагона,0
1,2025-01-14 10:04:52.051874220,Восточно-Сибирская,CV,"В-СИБ, ШЧ-14 ТАКСИМО",2025,2024,13 days 09:24:52.130881794,19284.8688480299,407.43842512489937,0.0368550368550368,Зима,1,1,0.0038178216129203,0.0023721320692231,0.0071163962076692,102.47610539043907,0,1,55.0,"8,33ч",11.0,"0,57ч",4.0,"0,68ч",road,Тонкий гребень колеса грузового вагона,0
2,2025-01-14 10:06:22.627985598,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-14 ТАКСИМО",2025,2024,13 days 09:26:22.706993172,19286.3784498862,1.5096018563017424,0.0376740376740376,Зима,1,1,0.0040012179072721,0.0023721320692231,0.0071163962076692,102.47610539043907,0,1,7.0,"11,03ч",3.0,"3,53ч",1.0,"1,02ч",road,Тонкий гребень колеса грузового вагона,0
2,2025-01-14 10:36:47.579758398,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-14 ТАКСИМО",2025,2024,13 days 09:56:47.658765972,19316.7943127662,30.415862879995984,0.0384930384930384,Зима,1,1,0.0044720980117053,0.0023721320692231,0.0071163962076692,102.47610539043907,0,1,118.0,"26,27ч",14.0,"3,85ч",29.0,"2,97ч",road,"Лампы, перегорание основной нити",0
2,2025-01-14 13:02:52.400257884,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-14 ТАКСИМО",2025,2024,13 days 12:22:52.479265458,19462.8746544243,146.08034165810386,0.0393120393120393,Зима,1,1,0.0052854682947737,0.0023721320692231,0.0071163962076692,102.47610539043907,0,1,2.0,"4,38ч",10.0,"5,08ч",12.0,"0,67ч",road,Тонкий гребень колеса грузового вагона,1
1,2025-01-14 13:56:38.201134242,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-14 ТАКСИМО",2025,2024,13 days 13:16:38.280141816,19516.6380023636,53.76334793930073,0.0401310401310401,Зима,1,1,0.0052905330039079,0.0023721320692231,0.0071163962076692,102.47610539043907,0,1,4.0,"6,8ч",2.0,"0,1ч",11.0,"3,73ч",road,"Лампы, перегорание основной нити",0
3,2025-01-14 14:14:25.351541112,Восточно-Сибирская,CV,"В-СИБ, ШЧ-2 НИЖНЕУДИНСК",2025,2024,13 days 13:34:25.430548686,19534.4238424781,17.78584011449857,0.0409500409500409,Зима,1,1,0.0054483539708273,0.0023721320692231,0.0071163962076692,102.47610539043907,0,1,,,,,,,road,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",0
1,2025-01-14 15:35:35.666673708,Восточно-Сибирская,CV,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",2025,2024,13 days 14:55:35.745681282,19615.5957613547,81.1719188766001,0.0417690417690417,Зима,1,1,0.0054957000060698,0.0023721320692231,0.0071163962076692,102.47610539043907,0,1,28.0,"6,02ч",15.0,"0,47ч",30.0,"1,38ч",road,Выщербина на ободе колеса грузового вагона,0
1,2025-01-14 16:32:23.079722916,Восточно-Сибирская,CV,"В-СИБ, ШЧ-13 СЕВЕРОБАЙКАЛЬСК",2025,2024,13 days 15:52:23.158730490,19672.3859788415,56.79021748679952,0.0425880425880425,Зима,1,1,0.0056434237553153,0.0023721320692231,0.0071163962076692,102.47610539043907,0,1,24.0,"4,98ч",13.0,"0,85ч",7.0,"0,17ч",road,"Лампы, перегорание основной нити",0
1,2025-01-14 18:36:53.015997114,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-14 ТАКСИМО",2025,2024,13 days 17:56:53.095004688,19796.8849167448,124.49893790329952,0.0434070434070434,Зима,1,1,0.0057478893399931,0.0023721320692231,0.0071163962076692,102.47610539043907,0,1,15.0,"19,43ч",9.0,"1,25ч",26.0,"0,77ч",road,"Лампы, перегорание основной нити",0
2,2025-01-15 05:35:57.123179424,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-2 НИЖНЕУДИНСК",2025,2024,14 days 04:55:57.202186998,20455.9533697833,659.0684530385006,0.0442260442260442,Зима,1,1,0.005878628643298,0.0023721320692231,0.0071163962076692,102.47610539043907,0,1,17.0,"4,78ч",25.0,"3,63ч",13.0,"2,22ч",road,Тонкий гребень колеса грузового вагона,0
1,2025-01-15 05:58:06.841736376,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",2025,2024,14 days 05:18:06.920743950,20478.11534573249,22.16197594919868,0.045045045045045,Зима,1,1,0.0059894030998461,0.0023721320692231,0.0071163962076692,102.47610539043907,0,1,9.0,"6,38ч",10.0,"1,82ч",29.0,"1,6ч",road,Выщербина на ободе колеса грузового вагона,0
1,2025-01-15 07:11:37.986647058,Восточно-Сибирская,CV,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",2025,2024,14 days 06:31:38.065654632,20551.6344275772,73.51908184470085,0.0458640458640458,Зима,1,1,0.0063435633873088,0.0023721320692231,0.0071163962076692,102.47610539043907,0,1,13.0,"26,27ч",20.0,"4,62ч",3.0,"4,07ч",road,Тонкий гребень колеса грузового вагона,0
2,2025-01-15 14:10:47.341612014,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-14 ТАКСИМО",2025,2024,14 days 13:30:47.420619588,20970.790343659803,419.15591608260365,0.0466830466830466,Зима,1,1,0.0064129531983976,0.0023721320692231,0.0071163962076692,102.47610539043907,0,1,24.0,"8,53ч",14.0,"0,48ч",69.0,"4,43ч",road,Перегорание лампы линзового светофора,0
1,2025-01-15 19:05:06.891991908,Восточно-Сибирская,CSH,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",2025,2024,14 days 18:25:06.970999482,21265.116183324702,294.32583966489983,0.0475020475020475,Зима,1,1,0.0071163962076692,0.0023721320692231,0.0071163962076692,102.47610539043907,1,0,37.0,"8,47ч",25.0,"0,32ч",7.0,"2,03ч",road,Выщербина на ободе колеса грузового вагона,0
2,2025-01-15 20:15:33.660404880,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-14 ТАКСИМО",2025,2024,14 days 19:35:33.739412454,21335.5623235409,70.44614021619782,0.0483210483210483,Зима,1,1,0.0071163962076692,0.0023721320692231,0.0071163962076692,102.47610539043907,1,0,6.0,"3,65ч",0.0,,17.0,"1,18ч",road,Перегорание лампы линзового светофора,0
2,2025-01-15 23:04:15.270196217,Восточно-Сибирская,CSH,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",2025,2024,14 days 22:24:15.349203791,21504.255820063183,168.69349652228266,0.0491400491400491,Зима,1,1,0.0071163962076692,0.0023721320692231,0.0071163962076692,102.47610539043907,1,0,24.0,"24,32ч",4.0,"2,03ч",4.0,"3,97ч",road,Выщербина на ободе колеса грузового вагона,0
3,2025-01-15 23:17:10.593956952,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",2025,2024,14 days 22:37:10.672964526,21517.1778827421,12.922062678917428,0.0499590499590499,Зима,1,1,0.0071163962076692,0.0023721320692231,0.0071163962076692,102.47610539043907,1,0,,,,,,,road,Тонкий гребень колеса грузового вагона,0
1,2025-01-16 02:12:21.604258674,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",2025,2024,15 days 01:32:21.683266248,21692.3613877708,175.1835050287009,0.0507780507780507,Зима,1,1,0.0071163962076692,0.0023721320692231,0.0071163962076692,102.47610539043907,1,0,34.0,"16,88ч",15.0,"4,05ч",30.0,"2,18ч",road,Выщербина на ободе колеса грузового вагона,0
2,2025-01-16 10:39:10.222863858,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-14 ТАКСИМО",2025,2024,15 days 09:59:10.301871432,22199.1716978572,506.8103100863991,0.0515970515970515,Зима,1,1,0.0071163962076692,0.0023721320692231,0.0071163962076692,102.47610539043907,1,0,12.0,"9,15ч",2.0,"0,32ч",69.0,"1,43ч",road,Тонкий гребень колеса грузового вагона,0
2,2025-01-16 12:27:31.404791022,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",2025,2024,15 days 11:47:31.483798596,22307.5247299766,108.35303211940118,0.0524160524160524,Зима,1,1,0.0071163962076692,0.0023721320692231,0.0071163962076692,102.47610539043907,1,0,56.0,"8,58ч",6.0,"29,18ч",18.0,"1,18ч",road,Перегорание лампы линзового светофора,0
