CATEGORY,START_TIME,ROAD,DEPARTMENT,RESPONSIBILITY,YEAR,SOURCE_YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX,SEASON,SEASON_INDEX,MONTH,LAMBDA_DYNAMIC,LAMBDA0,LAMBDA1,LAMBDA_MONTH,SPIKE_FLAG,TRANSITION_FLAG,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,ENTITY_TYPE,REASON,CUSUM_ALARM
1,2025-01-09 13:59:43.786508028,Горьковская,CSH,"ГОРЬК, ШЧ-10",2025,2024,8 days 00:55:02.806156470,11575.0467692745,1749.460171766099,0.0161030595813204,Зима,1,1,0.0014048012986607,0.0014048012986607,0.004214403895982,60.68741610214466,0,0,26.0,"8,8ч",3.0,"1,65ч",11.0,"0,75ч",road,"Лампы, перегорание основной нити",0
2,2025-01-09 17:28:05.690471046,Горьковская,CSH,"ГОРЬК, ШЧ-1",2025,2024,8 days 04:23:24.710119488,11783.4118353248,208.3650660503008,0.0177133655394524,Зима,1,1,0.0014048012986607,0.0014048012986607,0.004214403895982,60.68741610214466,0,0,12.0,"51,07ч",15.0,"1,78ч",2.0,"4,07ч",road,"Срабатывание, воздействие тягового тока",0
3,2025-01-09 23:33:53.103657684,Горьковская,CSH,"ГОРЬК, ШЧ-6 (Р)",2025,2024,8 days 10:29:12.123306126,12149.2020551021,365.7902197773001,0.0193236714975845,Зима,1,1,0.0014048012986607,0.0014048012986607,0.004214403895982,60.68741610214466,0,0,,,,,,,road,"Лампы, перегорание основной нити",0
2,2025-01-10 11:47:42.126240048,Горьковская,CSH,"ГОРЬК, ШЧ-3",2025,2024,8 days 22:43:01.145888490,12883.0190981415,733.8170430394002,0.0209339774557165,Зима,1,1,0.0014048012986607,0.0014048012986607,0.004214403895982,60.68741610214466,0,0,18.0,"10,95ч",15.0,"2,18ч",17.0,"0,47ч",road,"Лампы, перегорание основной нити",0
1,2025-01-10 20:27:16.913707848,Горьковская,CSH,"ГОРЬК, ШЧ-1",2025,2024,9 days 07:22:35.933356290,13402.5988892715,519.5797911299996,0.0225442834138486,Зима,1,1,0.0014048012986607,0.0014048012986607,0.004214403895982,60.68741610214466,0,0,5.0,"15,93ч",9.0,"1,58ч",0.0,,road,"Срабатывание (перегорание), воздействие тягового тока",0
3,2025-01-10 21:39:05.567708658,Горьковская,CSH,"ГОРЬК, ШЧ-1",2025,2024,9 days 08:34:24.587357100,13474.409789285,71.81090001350094,0.0241545893719806,Зима,1,1,0.0014048012986607,0.0014048012986607,0.004214403895982,60.68741610214466,0,0,,,,,,,road,"Лампы, перегорание основной нити",0
2,2025-01-13 09:45:55.946360502,Горьковская,CSH,"ГОРЬК, ШЧ-3",2025,2024,11 days 20:41:14.966008944,17081.2494334824,3606.8396441974,0.0257648953301127,Зима,1,1,0.0014048012986607,0.0014048012986607,0.004214403895982,60.68741610214466,0,0,27.0,"4,07ч",2.0,"0,88ч",29.0,"7,98ч",road,Перегорание лампы линзового светофора,0
1,2025-01-14 02:20:21.343271160,Горьковская,CSH,"ГОРЬК, ШЧ-10",2025,2024,12 days 13:15:40.362919602,18075.672715326706,994.4232818443016,0.0273752012882447,Зима,1,1,0.0014048012986607,0.0014048012986607,0.004214403895982,60.68741610214466,0,0,18.0,"18,05ч",26.0,"3,97ч",37.0,"2,07ч",road,"Лампы, перегорание основной нити",0
3,2025-01-14 09:10:10.265354634,Горьковская,CV,"ГОРЬК, ШЧ-3",2025,2024,12 days 20:05:29.285003076,18485.4880833846,409.815368057898,0.0289855072463768,Зима,1,1,0.0014048012986607,0.0014048012986607,0.004214403895982,60.68741610214466,0,0,,,,,,,road,Перегорание лампы линзового светофора,0
1,2025-01-14 20:35:31.070047367,Горьковская,CSH,"ГОРЬК, ШЧ-3",2025,2024,13 days 07:30:50.089695809,19170.834828263483,685.3467448788833,0.0305958132045088,Зима,1,1,0.0014048012986607,0.0014048012986607,0.004214403895982,60.68741610214466,0,0,28.0,"3,85ч",3.0,"1,33ч",69.0,"0,82ч",road,"Лампы, перегорание основной нити",0
3,2025-01-14 21:40:45.374363898,Горьковская,CSH,"ГОРЬК, ШЧ-3",2025,2024,13 days 08:36:04.394012340,19236.073233539,65.23840527551874,0.0322061191626409,Зима,1,1,0.0014048012986607,0.0014048012986607,0.004214403895982,60.68741610214466,0,0,,,,,,,road,"Срабатывание (перегорание), воздействие тягового тока",0
1,2025-01-15 05:47:30.687437250,Горьковская,CSH,"ГОРЬК, ШЧ-3",2025,2024,13 days 16:42:49.707085692,19722.8284514282,486.75521788920014,0.0338164251207729,Зима,1,1,0.0014048012986607,0.0014048012986607,0.004214403895982,60.68741610214466,0,0,6.0,"32,42ч",4.0,"0,75ч",3.0,"0,78ч",road,"Лампы, перегорание основной нити",0
1,2025-01-16 13:29:00.400992816,Горьковская,CSH,"ГОРЬК, ШЧ-3",2025,2024,15 days 00:24:19.420641258,21624.3236773543,1901.4952259260967,0.0354267310789049,Зима,1,1,0.0014048012986607,0.0014048012986607,0.004214403895982,60.68741610214466,0,0,21.0,"3,18ч",5.0,"1,22ч",8.0,"1,32ч",road,"Лампы, перегорание основной нити",0
3,2025-01-17 16:24:17.719533288,Горьковская,CSH,"ГОРЬК, ШЧ-10",2025,2024,16 days 03:19:36.739181730,23239.612319695498,1615.2886423411985,0.037037037037037,Зима,1,1,0.0014048012986607,0.0014048012986607,0.004214403895982,60.68741610214466,0,0,,,,,,,road,"Срабатывание (перегорание), воздействие тягового тока",0
1,2025-01-17 21:17:15.502888632,Горьковская,CSH,"ГОРЬК, ШЧ-3",2025,2024,16 days 08:12:34.522537074,23532.5753756179,292.9630559224024,0.038647342995169,Зима,1,1,0.0014048012986607,0.0014048012986607,0.004214403895982,60.68741610214466,0,0,6.0,"12,28ч",7.0,"1,6ч",69.0,"0,07ч",road,"Срабатывание, воздействие тягового тока",0
3,2025-01-18 06:16:47.504972742,Горьковская,CSH,"ГОРЬК, ШЧ-6 (Р)",2025,2024,16 days 17:12:06.524621184,24072.1087436864,539.5333680684998,0.0402576489533011,Зима,1,1,0.0014048012986607,0.0014048012986607,0.004214403895982,60.68741610214466,0,0,,,,,,,road,"Лампы, перегорание основной нити",0
1,2025-01-18 20:27:39.096358212,Горьковская,CSH,"ГОРЬК, ШЧ-5 (Э)",2025,2024,17 days 07:22:58.116006654,24922.9686001109,850.8598564245003,0.0418679549114331,Зима,1,1,0.0014048012986607,0.0014048012986607,0.004214403895982,60.68741610214466,0,0,34.0,"8,58ч",14.0,"5,3ч",37.0,"1,02ч",road,"Срабатывание, воздействие тягового тока",0
3,2025-01-19 01:23:26.637674952,Горьковская,CSH,"ГОРЬК, ШЧ-10",2025,2024,17 days 12:18:45.657323394,25218.7609553899,295.792355278998,0.0434782608695652,Зима,1,1,0.0014048012986607,0.0014048012986607,0.004214403895982,60.68741610214466,0,0,,,,,,,road,"Срабатывание (перегорание), воздействие тягового тока",0
1,2025-01-19 01:57:04.243546488,Горьковская,CSH,"ГОРЬК, ШЧ-6 (Р)",2025,2024,17 days 12:52:23.263194930,25252.3877199155,33.626764525601175,0.0450885668276972,Зима,1,1,0.0019948270514119,0.0014048012986607,0.004214403895982,60.68741610214466,0,1,10.0,"10,02ч",1.0,"0,43ч",31.0,"3,73ч",road,"Лампы, перегорание основной нити",0
2,2025-01-19 07:03:25.072576356,Горьковская,CSH,"ГОРЬК, ШЧ-3",2025,2024,17 days 17:58:44.092224798,25558.7348704133,306.3471504978006,0.0466988727858293,Зима,1,1,0.0022983407854198,0.0014048012986607,0.004214403895982,60.68741610214466,0,1,0.0,,15.0,"1,78ч",25.0,"15,28ч",road,"Код 98.0 Другие, кроме перечисленных выше, дефекты и повреждения рельсов, оставленных в пути, опасность эксплуатации которых может быть оценена по ближайшему типоразмеру дефекта, в том числе общая равномерная коррозия рельсов, а также, наличие сварного стыка на расстоянии от 750 мм до 3000 мм (выполненного электро контактной или алюминотермитной сваркой)",0
3,2025-01-19 13:16:24.671255688,Горьковская,CSH,"ГОРЬК, ШЧ-5 (Э)",2025,2024,18 days 00:11:43.690904130,25931.7281817355,372.9933113221996,0.0483091787439613,Зима,1,1,0.0024675736205133,0.0014048012986607,0.004214403895982,60.68741610214466,0,1,,,,,,,road,Перегорание лампы линзового светофора,0
1,2025-01-19 13:18:20.219725920,Горьковская,CSH,"ГОРЬК, ШЧ-3",2025,2024,18 days 00:13:39.239374362,25933.6539895727,1.9258078372004093,0.0499194847020934,Зима,1,1,0.0030422189035049,0.0014048012986607,0.004214403895982,60.68741610214466,0,1,20.0,"5,68ч",4.0,"2,03ч",17.0,"1,87ч",road,"Код 98.0 Другие, кроме перечисленных выше, дефекты и повреждения рельсов, оставленных в пути, опасность эксплуатации которых может быть оценена по ближайшему типоразмеру дефекта, в том числе общая равномерная коррозия рельсов, а также, наличие сварного стыка на расстоянии от 750 мм до 3000 мм (выполненного электро контактной или алюминотермитной сваркой)",0
2,2025-01-19 13:50:28.843798002,Горьковская,CSH,"ГОРЬК, ШЧ-3",2025,2024,18 days 00:45:47.863446444,25965.7977241074,32.14373453470034,0.0515297906602254,Зима,1,1,0.0031252220935307,0.0014048012986607,0.004214403895982,60.68741610214466,0,1,34.0,"0,62ч",13.0,"0,32ч",8.0,"18,77ч",road,"Код 98.0 Другие, кроме перечисленных выше, дефекты и повреждения рельсов, оставленных в пути, опасность эксплуатации которых может быть оценена по ближайшему типоразмеру дефекта, в том числе общая равномерная коррозия рельсов, а также, наличие сварного стыка на расстоянии от 750 мм до 3000 мм (выполненного электро контактной или алюминотермитной сваркой)",0
2,2025-01-19 15:04:23.575467486,Горьковская,CSH,"ГОРЬК, ШЧ-3",2025,2024,18 days 01:59:42.595115928,26039.7099185988,73.91219449140044,0.0531400966183574,Зима,1,1,0.0031428999990541,0.0014048012986607,0.004214403895982,60.68741610214466,0,1,21.0,"26,88ч",10.0,"1,15ч",6.0,"0,42ч",road,Перегорание лампы линзового светофора,0
2,2025-01-19 17:15:35.398953450,Горьковская,CSH,"ГОРЬК, ШЧ-1",2025,2024,18 days 04:10:54.418601892,26170.9069766982,131.19705809939842,0.0547504025764895,Зима,1,1,0.0032606746007874,0.0014048012986607,0.004214403895982,60.68741610214466,0,1,12.0,"5,03ч",4.0,"1,42ч",25.0,"4,43ч",road,"Лампы, перегорание основной нити",0
2,2025-01-19 20:57:25.837035432,Горьковская,CSH,"ГОРЬК, ШЧ-5 (Э)",2025,2024,18 days 07:52:44.856683874,26392.7476113979,221.84063469969988,0.0563607085346215,Зима,1,1,0.0035107034055507,0.0014048012986607,0.004214403895982,60.68741610214466,0,1,0.0,,25.0,"3,92ч",17.0,"1,7ч",road,"Срабатывание (перегорание), воздействие тягового тока",1
1,2025-01-19 22:36:24.617937192,Горьковская,CSH,"ГОРЬК, ШЧ-3",2025,2024,18 days 09:31:43.637585634,26491.7272930939,98.97968169600064,0.0579710144927536,Зима,1,1,0.0035150403153535,0.0014048012986607,0.004214403895982,60.68741610214466,0,1,23.0,"3,43ч",5.0,"2,02ч",69.0,"0,8ч",road,"Срабатывание (перегорание), воздействие тягового тока",0
3,2025-01-20 00:05:31.596242802,Горьковская,CSH,"ГОРЬК, ШЧ-5 (Э)",2025,2024,18 days 11:00:50.615891244,26580.8435981874,89.11630509349925,0.0595813204508856,Зима,1,1,0.0036269210869349,0.0014048012986607,0.004214403895982,60.68741610214466,0,1,,,,,,,road,Перегорание лампы линзового светофора,0
3,2025-01-20 09:12:11.909790954,Горьковская,CSH,"ГОРЬК, ШЧ-1",2025,2024,18 days 20:07:30.929439396,27127.5154906566,546.6718924691995,0.0611916264090177,Зима,1,1,0.0037229429436292,0.0014048012986607,0.004214403895982,60.68741610214466,0,1,,,,,,,road,"Срабатывание (перегорание), воздействие тягового тока",0
2,2025-01-20 09:49:23.015940366,Горьковская,CSH,"ГОРЬК, ШЧ-3",2025,2024,18 days 20:44:42.035588808,27164.7005931468,37.18510249019892,0.0628019323671497,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,5.0,"13,87ч",5.0,"6,07ч",16.0,"0,35ч",road,Перегорание лампы линзового светофора,0
2,2025-01-20 12:31:42.591501828,Горьковская,CSH,"ГОРЬК, ШЧ-6 (Р)",2025,2024,18 days 23:27:01.611150270,27327.026852504503,162.32625935770557,0.0644122383252818,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,36.0,"3,7ч",8.0,"1,35ч",24.0,"0,25ч",road,"Срабатывание, воздействие тягового тока",0
3,2025-01-21 00:36:20.415595002,Горьковская,CSH,"ГОРЬК, ШЧ-10",2025,2024,19 days 11:31:39.435243444,28051.6572540574,724.6304015528985,0.0660225442834138,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,,,,,,,road,"Лампы, перегорание основной нити",0
2,2025-01-21 04:29:04.875701172,Горьковская,CSH,"ГОРЬК, ШЧ-3",2025,2024,19 days 15:24:23.895349614,28284.3982558269,232.7410017695001,0.0676328502415458,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,33.0,"13,25ч",20.0,"5,25ч",8.0,"1,43ч",road,Перегорание лампы линзового светофора,0
3,2025-01-21 09:28:46.560707160,Горьковская,CSH,"ГОРЬК, ШЧ-5 (Э)",2025,2024,19 days 20:24:05.580355602,28584.0930059267,299.6947500997994,0.0692431561996779,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,,,,,,,road,"Лампы, перегорание основной нити",0
1,2025-01-21 11:42:40.315192386,Горьковская,CSH,"ГОРЬК, ШЧ-1",2025,2024,19 days 22:37:59.334840828,28717.9889140138,133.8959080870991,0.0708534621578099,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,26.0,"14,23ч",7.0,"2,8ч",70.0,"0,75ч",road,"Код 98.0 Другие, кроме перечисленных выше, дефекты и повреждения рельсов, оставленных в пути, опасность эксплуатации которых может быть оценена по ближайшему типоразмеру дефекта, в том числе общая равномерная коррозия рельсов, а также, наличие сварного стыка на расстоянии от 750 мм до 3000 мм (выполненного электро контактной или алюминотермитной сваркой)",0
3,2025-01-21 11:47:26.953487886,Горьковская,CSH,"ГОРЬК, ШЧ-6 (Р)",2025,2024,19 days 22:42:45.973136328,28722.7662189388,4.777304924999044,0.072463768115942,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,,,,,,,road,"Лампы, перегорание основной нити",0
2,2025-01-21 15:53:56.613874608,Горьковская,CSH,"ГОРЬК, ШЧ-6 (Р)",2025,2024,20 days 02:49:15.633523050,28969.2605587175,246.4943397786992,0.074074074074074,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,35.0,"8,15ч",4.0,"1,77ч",29.0,"2,53ч",road,"Лампы, перегорание основной нити",0
1,2025-01-21 19:51:05.908878000,Горьковская,CSH,"ГОРЬК, ШЧ-1",2025,2024,20 days 06:46:24.928526442,29206.4154754407,237.15491672320056,0.0756843800322061,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,39.0,"3,03ч",15.0,"1,37ч",26.0,"0,23ч",road,"Срабатывание, воздействие тягового тока",0
3,2025-01-21 20:18:51.830204358,Горьковская,CSH,"ГОРЬК, ШЧ-1",2025,2024,20 days 07:14:10.849852800,29234.18083088,27.76535543930004,0.0772946859903381,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,,,,,,,road,"Срабатывание, воздействие тягового тока",0
3,2025-01-21 22:46:01.457981016,Горьковская,CSH,"ГОРЬК, ШЧ-6 (Р)",2025,2024,20 days 09:41:20.477629458,29381.341293824305,147.1604629443027,0.0789049919484702,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,,,,,,,road,"Лампы, перегорание основной нити",0
2,2025-01-22 08:31:52.072799940,Горьковская,CSH,"ГОРЬК, ШЧ-1",2025,2024,20 days 19:27:11.092448382,29967.1848741397,585.8435803153989,0.0805152979066022,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,27.0,"0,08ч",7.0,"2,53ч",26.0,"0,58ч",road,"Лампы, перегорание основной нити",0
3,2025-01-22 09:26:19.721785218,Горьковская,CSH,"ГОРЬК, ШЧ-6 (Р)",2025,2024,20 days 20:21:38.741433660,30021.645690561,54.46081642129866,0.0821256038647343,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,,,,,,,road,"Лампы, перегорание основной нити",0
3,2025-01-22 11:53:01.293134766,Горьковская,CSH,"ГОРЬК, ШЧ-1",2025,2024,20 days 22:48:20.312783208,30168.3385463868,146.6928558258005,0.0837359098228663,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,,,,,,,road,"Код 98.0 Другие, кроме перечисленных выше, дефекты и повреждения рельсов, оставленных в пути, опасность эксплуатации которых может быть оценена по ближайшему типоразмеру дефекта, в том числе общая равномерная коррозия рельсов, а также, наличие сварного стыка на расстоянии от 750 мм до 3000 мм (выполненного электро контактной или алюминотермитной сваркой)",0
3,2025-01-22 14:19:42.981533100,Горьковская,CSH,"ГОРЬК, ШЧ-3",2025,2024,21 days 01:15:02.001181542,30315.033353025698,146.69480663889772,0.0853462157809984,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,,,,,,,road,"Лампы, перегорание основной нити",0
2,2025-01-22 20:54:43.799406234,Горьковская,CSH,"ГОРЬК, ШЧ-10",2025,2024,21 days 07:50:02.819054676,30710.0469842446,395.0136312189025,0.0869565217391304,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,118.0,"8,02ч",16.0,"0,02ч",18.0,"0,55ч",road,"Лампы, перегорание основной нити",0
1,2025-01-23 03:47:43.796987070,Горьковская,CSH,"ГОРЬК, ШЧ-10",2025,2024,21 days 14:43:02.816635512,31123.0469439252,412.999959680601,0.0885668276972624,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,9.0,"10,63ч",1.0,"3,22ч",26.0,"0,62ч",road,"Лампы, перегорание основной нити",0
3,2025-01-23 09:25:38.221506846,Горьковская,CSH,"ГОРЬК, ШЧ-6 (Р)",2025,2024,21 days 20:20:57.241155288,31460.9540192548,337.9070753295964,0.0901771336553945,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,,,,,,,road,"Срабатывание (перегорание), воздействие тягового тока",0
2,2025-01-23 11:13:33.809872668,Горьковская,CSH,"ГОРЬК, ШЧ-1",2025,2024,21 days 22:08:52.829521110,31568.8804920185,107.9264727637019,0.0917874396135265,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,4.0,"10,02ч",7.0,"1,13ч",9.0,"0,98ч",road,"Код 98.0 Другие, кроме перечисленных выше, дефекты и повреждения рельсов, оставленных в пути, опасность эксплуатации которых может быть оценена по ближайшему типоразмеру дефекта, в том числе общая равномерная коррозия рельсов, а также, наличие сварного стыка на расстоянии от 750 мм до 3000 мм (выполненного электро контактной или алюминотермитной сваркой)",0
2,2025-01-23 11:31:18.207192768,Горьковская,CSH,"ГОРЬК, ШЧ-6 (Р)",2025,2024,21 days 22:26:37.226841210,31586.6204473535,17.73995533500056,0.0933977455716586,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,25.0,"19,53ч",26.0,"1,47ч",1.0,"0,32ч",road,"Код 98.0 Другие, кроме перечисленных выше, дефекты и повреждения рельсов, оставленных в пути, опасность эксплуатации которых может быть оценена по ближайшему типоразмеру дефекта, в том числе общая равномерная коррозия рельсов, а также, наличие сварного стыка на расстоянии от 750 мм до 3000 мм (выполненного электро контактной или алюминотермитной сваркой)",0
1,2025-01-23 13:13:19.895904552,Горьковская,CSH,"ГОРЬК, ШЧ-10",2025,2024,22 days 00:08:38.915552994,31688.6485925499,102.02814519640016,0.0950080515297906,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,17.0,"15,53ч",7.0,"1,4ч",4.0,"2,9ч",road,"Лампы, перегорание основной нити",0
1,2025-01-23 17:43:32.608706430,Горьковская,CSH,"ГОРЬК, ШЧ-3",2025,2024,22 days 04:38:51.628354872,31958.8604725812,270.2118800313001,0.0966183574879227,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,5.0,"6,4ч",20.0,"2,58ч",16.0,"37,02ч",road,"Лампы, перегорание основной нити",0
2,2025-01-23 22:31:24.378324348,Горьковская,CSH,"ГОРЬК, ШЧ-6 (Р)",2025,2024,22 days 09:26:43.397972790,32246.723299546506,287.8628269653018,0.0982286634460547,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,20.0,"38,77ч",5.0,"1,37ч",16.0,"0,5ч",road,"Срабатывание (перегорание), воздействие тягового тока",0
3,2025-01-24 11:46:52.312598838,Горьковская,CSH,"ГОРЬК, ШЧ-1",2025,2024,22 days 22:42:11.332247280,33042.188870788,795.465571241497,0.0998389694041868,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,,,,,,,road,"Лампы, перегорание основной нити",0
2,2025-01-24 14:10:18.219132834,Горьковская,CSH,"ГОРЬК, ШЧ-5 (Э)",2025,2024,23 days 01:05:37.238781276,33185.6206463546,143.4317755665979,0.1014492753623188,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,5.0,"2,1ч",16.0,"3,92ч",6.0,"3,9ч",road,Перегорание лампы линзового светофора,0
2,2025-01-24 18:07:47.304638772,Горьковская,CSH,"ГОРЬК, ШЧ-6 (Р)",2025,2024,23 days 05:03:06.324287214,33423.105404786904,237.484758432307,0.1030595813204508,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,5.0,"10,6ч",26.0,"1,13ч",11.0,"1,18ч",road,Перегорание лампы линзового светофора,0
3,2025-01-24 21:11:37.638376866,Горьковская,CSH,"ГОРЬК, ШЧ-10",2025,2024,23 days 08:06:56.658025308,33606.9443004218,183.8388956348936,0.1046698872785829,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,,,,,,,road,Перегорание лампы линзового светофора,0
2,2025-01-24 21:50:21.766527210,Горьковская,CSH,"ГОРЬК, ШЧ-3",2025,2024,23 days 08:45:40.786175652,33645.6797695942,38.7354691724031,0.1062801932367149,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,3.0,"12,73ч",15.0,"0,05ч",31.0,"0,7ч",road,"Срабатывание, воздействие тягового тока",0
3,2025-01-25 00:17:06.078187008,Горьковская,CSH,"ГОРЬК, ШЧ-6 (Р)",2025,2024,23 days 11:12:25.097835450,33792.4182972575,146.73852766329946,0.107890499194847,Зима,1,1,0.004214403895982,0.0014048012986607,0.004214403895982,60.68741610214466,1,0,,,,,,,road,"Лампы, перегорание основной нити",0
